Name,Wikipedia link (en),Redirected,Redirect link,Is it in Wikidata?
Santavuori disease,https://en.wikipedia.org/wiki/Santavuori_disease,Yes,https://en.wikipedia.org/wiki/Infantile_neuronal_ceroid_lipofuscinosis,Yes
SAPHO syndrome,https://en.wikipedia.org/wiki/SAPHO_syndrome,No,https://en.wikipedia.org/wiki/SAPHO_syndrome,Yes
"Sarcoidosis, pulmonary","https://en.wikipedia.org/wiki/Sarcoidosis,_pulmonary",Yes,https://en.wikipedia.org/wiki/Sarcoidosis,Yes
Sarcoidosis,https://en.wikipedia.org/wiki/Sarcoidosis,No,https://en.wikipedia.org/wiki/Sarcoidosis,Yes
"Sarcoma, granulocytic","https://en.wikipedia.org/wiki/Sarcoma,_granulocytic",Yes,https://en.wikipedia.org/wiki/Myeloid_sarcoma,Yes
Sarcosinemia,https://en.wikipedia.org/wiki/Sarcosinemia,No,https://en.wikipedia.org/wiki/Sarcosinemia,Yes
Satoyoshi syndrome,https://en.wikipedia.org/wiki/Satoyoshi_syndrome,No,https://en.wikipedia.org/wiki/Satoyoshi_syndrome
Say–Meyer syndrome,https://en.wikipedia.org/wiki/Say%E2%80%93Meyer_syndrome,No,https://en.wikipedia.org/wiki/Say%E2%80%93Meyer_syndrome,Yes
Scabies,https://en.wikipedia.org/wiki/Scabies,No,https://en.wikipedia.org/wiki/Scabies,Yes
SCAD deficiency,https://en.wikipedia.org/wiki/SCAD_deficiency,Yes,https://en.wikipedia.org/wiki/Short-chain_acyl-coenzyme_A_dehydrogenase_deficiency,Yes
Scalp–ear–nipple syndrome,https://en.wikipedia.org/wiki/Scalp%E2%80%93ear%E2%80%93nipple_syndrome,No,https://en.wikipedia.org/wiki/Scalp%E2%80%93ear%E2%80%93nipple_syndrome,Yes
SCARF syndrome,https://en.wikipedia.org/wiki/SCARF_syndrome,No,https://en.wikipedia.org/wiki/SCARF_syndrome,Yes
Scarlet fever,https://en.wikipedia.org/wiki/Scarlet_fever,No,https://en.wikipedia.org/wiki/Scarlet_fever,Yes
Schamberg's disease pigmentation disorder,https://en.wikipedia.org/wiki/Schamberg%27s_disease_pigmentation_disorder,Yes,https://en.wikipedia.org/wiki/Schamberg_disease,Yes
Schamberg's disease,https://en.wikipedia.org/wiki/Schamberg%27s_disease,Yes,https://en.wikipedia.org/wiki/Schamberg_disease,Yes
Scheie syndrome,https://en.wikipedia.org/wiki/Scheie_syndrome,No,https://en.wikipedia.org/wiki/Scheie_syndrome,Yes
Scheuermann's disease,https://en.wikipedia.org/wiki/Scheuermann%27s_disease,No,https://en.wikipedia.org/wiki/Scheuermann%27s_disease,Yes
Schimke syndrome,https://en.wikipedia.org/wiki/Schimke_syndrome,No,https://en.wikipedia.org/wiki/Schimke_syndrome,Yes
Schindler disease,https://en.wikipedia.org/wiki/Schindler_disease,No,https://en.wikipedia.org/wiki/Schindler_disease,Yes
Schinzel–Giedion syndrome,https://en.wikipedia.org/wiki/Schinzel%E2%80%93Giedion_syndrome,No,https://en.wikipedia.org/wiki/Schinzel%E2%80%93Giedion_syndrome,Yes
Schinzel syndrome,https://en.wikipedia.org/wiki/Schinzel_syndrome,Yes,https://en.wikipedia.org/wiki/Ulnar%E2%80%93mammary_syndrome,Yes
Schistosomiasis,https://en.wikipedia.org/wiki/Schistosomiasis,No,https://en.wikipedia.org/wiki/Schistosomiasis,Yes
Schizencephaly,https://en.wikipedia.org/wiki/Schizencephaly,No,https://en.wikipedia.org/wiki/Schizencephaly,Yes
Schizoaffective disorder,https://en.wikipedia.org/wiki/Schizoaffective_disorder,No,https://en.wikipedia.org/wiki/Schizoaffective_disorder,Yes
Schizoid personality disorder,https://en.wikipedia.org/wiki/Schizoid_personality_disorder,No,https://en.wikipedia.org/wiki/Schizoid_personality_disorder,Yes
Schizophrenia,https://en.wikipedia.org/wiki/Schizophrenia,No,https://en.wikipedia.org/wiki/Schizophrenia,Yes
"Schizophrenia, genetic types","https://en.wikipedia.org/wiki/Schizophrenia,_genetic_types",Yes,https://en.wikipedia.org/wiki/Schizophrenia,Yes
Schizophreniform disorder,https://en.wikipedia.org/wiki/Schizophreniform_disorder,No,https://en.wikipedia.org/wiki/Schizophreniform_disorder,Yes
Schizotypal personality disorder,https://en.wikipedia.org/wiki/Schizotypal_personality_disorder,No,https://en.wikipedia.org/wiki/Schizotypal_personality_disorder,Yes
Schmidt syndrome,https://en.wikipedia.org/wiki/Schmidt_syndrome,Yes,https://en.wikipedia.org/wiki/Autoimmune_polyendocrine_syndrome_type_2,Yes
Schmitt Gillenwater Kelly syndrome,https://en.wikipedia.org/wiki/Schmitt_Gillenwater_Kelly_syndrome,No,https://en.wikipedia.org/wiki/Schmitt_Gillenwater_Kelly_syndrome,Yes
Upshaw–Schülman syndrome,https://en.wikipedia.org/wiki/Upshaw%E2%80%93Sch%C3%BClman_syndrome,Yes,https://en.wikipedia.org/wiki/Thrombotic_thrombocytopenic_purpura,Yes
"Schwannoma, malignant","https://en.wikipedia.org/wiki/Schwannoma,_malignant",Yes,https://en.wikipedia.org/wiki/Neurofibroma,Yes
Schwannomatosis,https://en.wikipedia.org/wiki/Schwannomatosis,No,https://en.wikipedia.org/wiki/Schwannomatosis,Yes
Schwartz–Jampel syndrome,https://en.wikipedia.org/wiki/Schwartz%E2%80%93Jampel_syndrome,No,https://en.wikipedia.org/wiki/Schwartz%E2%80%93Jampel_syndrome,Yes
Sciatica,https://en.wikipedia.org/wiki/Sciatica,No,https://en.wikipedia.org/wiki/Sciatica
Scimitar syndrome,https://en.wikipedia.org/wiki/Scimitar_syndrome,No,https://en.wikipedia.org/wiki/Scimitar_syndrome,Yes
Scleredema,https://en.wikipedia.org/wiki/Scleredema,No,https://en.wikipedia.org/wiki/Scleredema,Yes
Scleroderma,https://en.wikipedia.org/wiki/Scleroderma,No,https://en.wikipedia.org/wiki/Scleroderma,Yes
Scleromyxedema,https://en.wikipedia.org/wiki/Scleromyxedema,Yes,https://en.wikipedia.org/wiki/Papular_mucinosis,Yes
Sclerosing cholangitis,https://en.wikipedia.org/wiki/Sclerosing_cholangitis,Yes,https://en.wikipedia.org/wiki/Primary_sclerosing_cholangitis,Yes
Sclerosteosis,https://en.wikipedia.org/wiki/Sclerosteosis,No,https://en.wikipedia.org/wiki/Sclerosteosis,Yes
Sclerotylosis,https://en.wikipedia.org/wiki/Sclerotylosis,Yes,https://en.wikipedia.org/wiki/Palmoplantar_keratoderma,Yes
SCOT deficiency,https://en.wikipedia.org/wiki/SCOT_deficiency,Yes,https://en.wikipedia.org/wiki/Succinyl-CoA:3-oxoacid_CoA_transferase_deficiency,Yes
Scott syndrome,https://en.wikipedia.org/wiki/Scott_syndrome,No,https://en.wikipedia.org/wiki/Scott_syndrome,Yes
Scrapie,https://en.wikipedia.org/wiki/Scrapie,No,https://en.wikipedia.org/wiki/Scrapie
Scurvy,https://en.wikipedia.org/wiki/Scurvy,No,https://en.wikipedia.org/wiki/Scurvy,Yes
Scoliosis,https://en.wikipedia.org/wiki/Scoliosis,No,https://en.wikipedia.org/wiki/Scoliosis,Yes
Scoliosis as part of NF,https://en.wikipedia.org/wiki/Scoliosis_as_part_of_NF,Yes,https://en.wikipedia.org/wiki/Scoliosis,Yes
Scoliosis with unilateral unsegmented bar,https://en.wikipedia.org/wiki/Scoliosis_with_unilateral_unsegmented_bar,Yes,https://en.wikipedia.org/wiki/Scoliosis,Yes
Scotoma,https://en.wikipedia.org/wiki/Scotoma,No,https://en.wikipedia.org/wiki/Scotoma,Yes
Sea-blue histiocytosis,https://en.wikipedia.org/wiki/Sea-blue_histiocytosis,No,https://en.wikipedia.org/wiki/Sea-blue_histiocytosis,Yes
Seafood poisoning,https://en.wikipedia.org/wiki/Seafood_poisoning,Yes,https://en.wikipedia.org/wiki/Fish_as_food#Health_hazards
Seasonal affective disorder,https://en.wikipedia.org/wiki/Seasonal_affective_disorder,No,https://en.wikipedia.org/wiki/Seasonal_affective_disorder,Yes
Seaver Cassidy syndrome,https://en.wikipedia.org/wiki/Seaver_Cassidy_syndrome,No,https://en.wikipedia.org/wiki/Seaver_Cassidy_syndrome,Yes
Sebocystomatosis,https://en.wikipedia.org/wiki/Sebocystomatosis,Yes,https://en.wikipedia.org/wiki/Steatocystoma_multiplex,Yes
Secernentea Infections,https://en.wikipedia.org/wiki/Secernentea_Infections,Yes,https://en.wikipedia.org/wiki/Secernentea,Yes
Seckel syndrome,https://en.wikipedia.org/wiki/Seckel_syndrome,No,https://en.wikipedia.org/wiki/Seckel_syndrome,Yes
Secondary pulmonary hypertension,https://en.wikipedia.org/wiki/Secondary_pulmonary_hypertension,Yes,https://en.wikipedia.org/wiki/Pulmonary_hypertension,Yes
Segmental neurofibromatosis,https://en.wikipedia.org/wiki/Segmental_neurofibromatosis,Yes,https://en.wikipedia.org/wiki/Neurofibromatosis_type_I,Yes
Selective mutism,https://en.wikipedia.org/wiki/Selective_mutism,No,https://en.wikipedia.org/wiki/Selective_mutism,Yes
Selenium poisoning,https://en.wikipedia.org/wiki/Selenium_poisoning,Yes,https://en.wikipedia.org/wiki/Selenium#Toxicity,Yes
Self-defeating personality disorder,https://en.wikipedia.org/wiki/Self-defeating_personality_disorder,No,https://en.wikipedia.org/wiki/Self-defeating_personality_disorder,Yes
Seminoma,https://en.wikipedia.org/wiki/Seminoma,No,https://en.wikipedia.org/wiki/Seminoma,Yes
Senior–Løken syndrome,https://en.wikipedia.org/wiki/Senior%E2%80%93L%C3%B8ken_syndrome,No,https://en.wikipedia.org/wiki/Senior%E2%80%93L%C3%B8ken_syndrome,Yes
Sensenbrenner syndrome,https://en.wikipedia.org/wiki/Sensenbrenner_syndrome,No,https://en.wikipedia.org/wiki/Sensenbrenner_syndrome,Yes
Sensorineural hearing loss,https://en.wikipedia.org/wiki/Sensorineural_hearing_loss,No,https://en.wikipedia.org/wiki/Sensorineural_hearing_loss,Yes
Sensory neuropathy type 1,https://en.wikipedia.org/wiki/Sensory_neuropathy_type_1,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy,Yes
Sensory processing disorder,https://en.wikipedia.org/wiki/Sensory_processing_disorder,No,https://en.wikipedia.org/wiki/Sensory_processing_disorder,Yes
Sensory neuropathy,https://en.wikipedia.org/wiki/Sensory_neuropathy,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy,Yes
Senter syndrome,https://en.wikipedia.org/wiki/Senter_syndrome,No,https://en.wikipedia.org/wiki/Senter_syndrome,Yes
Separation anxiety disorder,https://en.wikipedia.org/wiki/Separation_anxiety_disorder,No,https://en.wikipedia.org/wiki/Separation_anxiety_disorder,Yes
Sepsis,https://en.wikipedia.org/wiki/Sepsis,No,https://en.wikipedia.org/wiki/Sepsis,Yes
Septic shock,https://en.wikipedia.org/wiki/Septic_shock,No,https://en.wikipedia.org/wiki/Septic_shock,Yes
Septo-optic dysplasia,https://en.wikipedia.org/wiki/Septo-optic_dysplasia,No,https://en.wikipedia.org/wiki/Septo-optic_dysplasia,Yes
Serum sickness,https://en.wikipedia.org/wiki/Serum_sickness,No,https://en.wikipedia.org/wiki/Serum_sickness,Yes
Serious digitalis intoxication,https://en.wikipedia.org/wiki/Serious_digitalis_intoxication,Yes,https://en.wikipedia.org/wiki/Digoxin
Setleis syndrome,https://en.wikipedia.org/wiki/Setleis_syndrome,No,https://en.wikipedia.org/wiki/Setleis_syndrome
Severe acute respiratory syndrome,https://en.wikipedia.org/wiki/Severe_acute_respiratory_syndrome,Yes,https://en.wikipedia.org/wiki/SARS
Severe combined immunodeficiency,https://en.wikipedia.org/wiki/Severe_combined_immunodeficiency,No,https://en.wikipedia.org/wiki/Severe_combined_immunodeficiency,Yes
Sex chromosome disorders,https://en.wikipedia.org/wiki/Sex_chromosome_disorders_(disambiguation),Yes,https://en.wikipedia.org/wiki/Sex_chromosome_anomalies,Yes
Sexual aversion disorder,https://en.wikipedia.org/wiki/Sexual_aversion_disorder,Yes,https://en.wikipedia.org/wiki/Hypoactive_sexual_desire_disorder,Yes
Sexually transmitted disease,https://en.wikipedia.org/wiki/Sexually_transmitted_disease,Yes,https://en.wikipedia.org/wiki/Sexually_transmitted_infection,Yes
Sézary syndrome,https://en.wikipedia.org/wiki/S%C3%A9zary_syndrome,Yes,https://en.wikipedia.org/wiki/S%C3%A9zary_disease,Yes
Shapiro syndrome,https://en.wikipedia.org/wiki/Shapiro_syndrome,No,https://en.wikipedia.org/wiki/Shapiro_syndrome
Shared psychotic disorder,https://en.wikipedia.org/wiki/Shared_psychotic_disorder,Yes,https://en.wikipedia.org/wiki/Folie_%C3%A0_deux,Yes
Sharp syndrome,https://en.wikipedia.org/wiki/Sharp_syndrome,Yes,https://en.wikipedia.org/wiki/Mixed_connective_tissue_disease,Yes
Shaver's disease,https://en.wikipedia.org/wiki/Shaver%27s_disease,Yes,https://en.wikipedia.org/wiki/Bauxite_fibrosis
Sheehan syndrome,https://en.wikipedia.org/wiki/Sheehan_syndrome,Yes,https://en.wikipedia.org/wiki/Sheehan%27s_syndrome,Yes
Shellfish poisoning,https://en.wikipedia.org/wiki/Shellfish_poisoning,No,https://en.wikipedia.org/wiki/Shellfish_poisoning
"Shellfish poisoning, amnesic",https://en.wikipedia.org/wiki/Amnesic_shellfish_poisoning,No,https://en.wikipedia.org/wiki/Amnesic_shellfish_poisoning,Yes
"Shellfish poisoning, diarrheal",https://en.wikipedia.org/wiki/Diarrheal_shellfish_poisoning,Yes,https://en.wikipedia.org/wiki/Diarrhetic_shellfish_poisoning
"Shellfish poisoning, neurotoxic",https://en.wikipedia.org/wiki/Neurotoxic_shellfish_poisoning,No,https://en.wikipedia.org/wiki/Neurotoxic_shellfish_poisoning
"Shellfish poisoning, paralytic",https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning,No,https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning,Yes
Shigellosis,https://en.wikipedia.org/wiki/Shigellosis,No,https://en.wikipedia.org/wiki/Shigellosis
Shingles,https://en.wikipedia.org/wiki/Shingles,No,https://en.wikipedia.org/wiki/Shingles,Yes
Shock,https://en.wikipedia.org/wiki/Shock_(circulatory),No,https://en.wikipedia.org/wiki/Shock_(circulatory),Yes
Short bowel syndrome,https://en.wikipedia.org/wiki/Short_bowel_syndrome,No,https://en.wikipedia.org/wiki/Short_bowel_syndrome,Yes
Short-chain acyl-CoA dehydrogenase deficiency,https://en.wikipedia.org/wiki/Short-chain_acyl-CoA_dehydrogenase_deficiency,Yes,https://en.wikipedia.org/wiki/Short-chain_acyl-coenzyme_A_dehydrogenase_deficiency,Yes
Short QT syndrome,https://en.wikipedia.org/wiki/Short_QT_syndrome,No,https://en.wikipedia.org/wiki/Short_QT_syndrome,Yes
Short rib-polydactyly syndrome,https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome,Yes
"Short rib-polydactyly syndrome, Beermer type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Beermer_type",Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome,Yes
"Short rib-polydactyly syndrome, Majewski type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Majewski_type",Yes,https://en.wikipedia.org/wiki/Majewski%27s_polydactyly_syndrome,Yes
"Short rib-polydactyly syndrome, Saldino-Noonan type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Saldino-Noonan_type",Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome,Yes
"Short rib-polydactyly syndrome, Verma-Naumoff type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Verma-Naumoff_type",Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome,Yes
Short stature wormian bones dextrocardia,https://en.wikipedia.org/wiki/Short_stature_wormian_bones_dextrocardia,Yes,https://en.wikipedia.org/wiki/Stratton_Parker_syndrome,Yes
Short syndrome,https://en.wikipedia.org/wiki/Short_syndrome,Yes,https://en.wikipedia.org/wiki/SHORT_syndrome,Yes
Shprintzen syndrome,https://en.wikipedia.org/wiki/Shprintzen_syndrome,Yes,https://en.wikipedia.org/wiki/DiGeorge_syndrome,Yes
Shwachman syndrome,https://en.wikipedia.org/wiki/Shwachman_syndrome,Yes,https://en.wikipedia.org/wiki/Shwachman%E2%80%93Diamond_syndrome,Yes
Shwachman–Bodian–Diamond syndrome,https://en.wikipedia.org/wiki/Shwachman%E2%80%93Bodian%E2%80%93Diamond_syndrome,Yes,https://en.wikipedia.org/wiki/Shwachman%E2%80%93Diamond_syndrome,Yes
Shwartzman phenomenon,https://en.wikipedia.org/wiki/Shwartzman_phenomenon,No,https://en.wikipedia.org/wiki/Shwartzman_phenomenon,Yes
Shy–Drager syndrome,https://en.wikipedia.org/wiki/Shy%E2%80%93Drager_syndrome,Yes,https://en.wikipedia.org/wiki/Multiple_system_atrophy,Yes
Sialadenitis,https://en.wikipedia.org/wiki/Sialadenitis,No,https://en.wikipedia.org/wiki/Sialadenitis,Yes
Sialidosis type 1 and 3,https://en.wikipedia.org/wiki/Sialidosis_type_1_and_3,Yes,https://en.wikipedia.org/wiki/Sialidosis,Yes
Sialidosis,https://en.wikipedia.org/wiki/Sialidosis,No,https://en.wikipedia.org/wiki/Sialidosis,Yes
"Sialuria, French type","https://en.wikipedia.org/wiki/Sialuria,_French_type",Yes,https://en.wikipedia.org/wiki/Sialuria,Yes
Sickle cell anemia,https://en.wikipedia.org/wiki/Sickle-cell_disease,Yes,https://en.wikipedia.org/wiki/Sickle_cell_disease,Yes
"Sideroblastic anemia, autosomal","https://en.wikipedia.org/wiki/Sideroblastic_anemia,_autosomal",Yes,https://en.wikipedia.org/wiki/Sideroblastic_anemia,Yes
Siderosis,https://en.wikipedia.org/wiki/Siderosis,No,https://en.wikipedia.org/wiki/Siderosis,Yes
Silent sinus syndrome,https://en.wikipedia.org/wiki/Silent_sinus_syndrome,No,https://en.wikipedia.org/wiki/Silent_sinus_syndrome,Yes
Silicosiderosis,https://en.wikipedia.org/wiki/Silicosiderosis,Yes,https://en.wikipedia.org/wiki/Pneumoconiosis,Yes
Silicosis,https://en.wikipedia.org/wiki/Silicosis,No,https://en.wikipedia.org/wiki/Silicosis,Yes
Silver–Russell syndrome,https://en.wikipedia.org/wiki/Silver%E2%80%93Russell_syndrome,No,https://en.wikipedia.org/wiki/Silver%E2%80%93Russell_syndrome,Yes
Silvery hair syndrome,https://en.wikipedia.org/wiki/Silvery_hair_syndrome,Yes,https://en.wikipedia.org/wiki/Ch%C3%A9diak%E2%80%93Higashi_syndrome,Yes
Simian B virus infection,https://en.wikipedia.org/wiki/Simian_B_virus_infection,Yes,https://en.wikipedia.org/wiki/B_virus,Yes
Simpson–Golabi–Behmel syndrome,https://en.wikipedia.org/wiki/Simpson%E2%80%93Golabi%E2%80%93Behmel_syndrome,No,https://en.wikipedia.org/wiki/Simpson%E2%80%93Golabi%E2%80%93Behmel_syndrome,Yes
Singleton Merten syndrome,https://en.wikipedia.org/wiki/Singleton_Merten_syndrome,No,https://en.wikipedia.org/wiki/Singleton_Merten_syndrome,Yes
Sino-auricular heart block,https://en.wikipedia.org/wiki/Sino-auricular_heart_block,Yes,https://en.wikipedia.org/wiki/Heart_block,Yes
Sinus cancer,https://en.wikipedia.org/wiki/Sinus_cancer,Yes,https://en.wikipedia.org/wiki/Paranasal_sinuses#Cancer
Sinus histiocytosis,https://en.wikipedia.org/wiki/Sinus_histiocytosis,Yes,https://en.wikipedia.org/wiki/Rosai%E2%80%93Dorfman_disease
Sipple syndrome,https://en.wikipedia.org/wiki/Sipple_syndrome,Yes,https://en.wikipedia.org/wiki/Multiple_endocrine_neoplasia_type_2,Yes
Sirenomelia,https://en.wikipedia.org/wiki/Sirenomelia,No,https://en.wikipedia.org/wiki/Sirenomelia,Yes
Sitophobia,https://en.wikipedia.org/wiki/Sitophobia,Yes,https://en.wikipedia.org/wiki/Anorexia_nervosa,Yes
Sitosterolemia,https://en.wikipedia.org/wiki/Sitosterolemia,No,https://en.wikipedia.org/wiki/Sitosterolemia,Yes
"Situs inversus, X linked","https://en.wikipedia.org/wiki/Situs_inversus,_X_linked",Yes,https://en.wikipedia.org/wiki/Situs_inversus,Yes
Sixth nerve palsy,https://en.wikipedia.org/wiki/Sixth_nerve_palsy,No,https://en.wikipedia.org/wiki/Sixth_nerve_palsy,Yes
Sjögren–Larsson syndrome,https://en.wikipedia.org/wiki/Sj%C3%B6gren%E2%80%93Larsson_syndrome,No,https://en.wikipedia.org/wiki/Sj%C3%B6gren%E2%80%93Larsson_syndrome,Yes
Sjögren's syndrome,https://en.wikipedia.org/wiki/Sj%C3%B6gren%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Sj%C3%B6gren_syndrome,Yes
Skeletal dysplasias,https://en.wikipedia.org/wiki/Skeletal_dysplasias,Yes,https://en.wikipedia.org/wiki/Osteochondrodysplasia,Yes
Skin peeling syndrome,https://en.wikipedia.org/wiki/Skin_peeling_syndrome,Yes,https://en.wikipedia.org/wiki/Peeling_skin_syndrome,Yes
Sleepwalking disorder,https://en.wikipedia.org/wiki/Sleepwalking_disorder,Yes,https://en.wikipedia.org/wiki/Sleepwalking,Yes
Sly syndrome,https://en.wikipedia.org/wiki/Sly_syndrome,No,https://en.wikipedia.org/wiki/Sly_syndrome,Yes
Small cell lung cancer,https://en.wikipedia.org/wiki/Small_cell_lung_cancer,Yes,https://en.wikipedia.org/wiki/Small-cell_carcinoma,Yes
Small intestinal bacterial overgrowth,https://en.wikipedia.org/wiki/Small_intestinal_bacterial_overgrowth,No,https://en.wikipedia.org/wiki/Small_intestinal_bacterial_overgrowth
Smallpox,https://en.wikipedia.org/wiki/Smallpox,No,https://en.wikipedia.org/wiki/Smallpox,Yes
Smith–Fineman–Myers syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Fineman%E2%80%93Myers_syndrome,No,https://en.wikipedia.org/wiki/Smith%E2%80%93Fineman%E2%80%93Myers_syndrome,Yes
Smith–Lemli-Opitz syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Lemli%E2%80%93Opitz_syndrome,No,https://en.wikipedia.org/wiki/Smith%E2%80%93Lemli%E2%80%93Opitz_syndrome,Yes
Smith–Martin–Dodd syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Martin%E2%80%93Dodd_syndrome,Yes,https://en.wikipedia.org/wiki/Smith_Martin_Dodd_syndrome,Yes
Smith–Magenis syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Magenis_syndrome,No,https://en.wikipedia.org/wiki/Smith%E2%80%93Magenis_syndrome,Yes
Sneddon's syndrome,https://en.wikipedia.org/wiki/Sneddon%27s_syndrome,No,https://en.wikipedia.org/wiki/Sneddon%27s_syndrome,Yes
Sociophobia,https://en.wikipedia.org/wiki/Social_anxiety_disorder,No,https://en.wikipedia.org/wiki/Social_anxiety_disorder,Yes
Soft-tissue sarcoma,https://en.wikipedia.org/wiki/Soft-tissue_sarcoma,No,https://en.wikipedia.org/wiki/Soft-tissue_sarcoma,Yes
