diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
Q9392705, , , , , , ,333.0,G23.2,C0270733,D020955,C125695, 
fibromatosis gingival, , , , , , , ,K06.1,"C0016049,C0399440,C4280677",D005351, , 
Q10295763, , , , , , , ,E72.3,C0268553,D020167,C123433, 
Q10376449, , , , , , , ,G11.4,C1836010,C563702, , 
Anemia megaloblástica, ,ácido fólico, , , , ,281.3,D53.1,C0002888,D000749,C34382, 
Hemorragia cerebral hereditaria con amiloidosis, , , , , , ,"277.39,437.8","E85.4+,I68.0*","C1527338,C3839957",D002543, , 
Q11612732, , , , , , , ,E16.9,"C0027773,C1864903", ,C4375, 
Q11690084, , , , , , , ,G60.0,C0270913,C537984, , 
Q11695513, , , , , , , ,Q77.8,C0265280,C535797, , 
Q11699959, , , , , , ,"272.8,593.89",N07.8,C2673196,C567089, , 
Q11781607,ptosis palpebral, , , , , , ,G71.2,C1850625,C538343, , 
Q11798714, , , , , , , ,E25.8,"C1841971,C1841972",C564221,C126809, 
Q11825217, , , , , , ,756.9,Q77.7,C0432215,C535387, , 
Q11838430, , , , , , , , ,C0265226, , , 
Q11852863, , , , , , ,277.2,E79.8,C0796028,C535388, , 
Q11902953, , , , , , , ,Q87.8,"C1838780,C2931296", , , 
Q12412172, , , , , , , ,E23.2,C0687720,D020790,"C129736,C84933", 
Q12770465, , , , , , , ,Q04.2,C0431362, , , 
Q12811075, , , , , , , ,Q75.4,"C0265245,C1332140",C538184,C35795, 
Q13581332, , , , , , ,277.39,E85.0,C0268389,C538249, , 
Q13637044, , , , , , , ,E72.8, ,C538385, , 
distrofia muscular de cinturas autosómica recesiva tipo 2P, , , , , , , ,G71.0,C3151184, , , 
Q15812429, , , , , , , ,G71.0, , , , 
Q16252204, , , , , , , ,E72.0,C1857253,C536171, , 
Q16550086, , , , , , , , , , , , 
Q16550090, , , , , , , , , , ,C118161, 
Distrofia macular en alas de mariposa, , , , , , , , ,C1837029, , , 
Fundus albipunctatus, , , , , , ,362.74,H35.52,C0311338,C562733, , 
Q16740582, , , , , , , , , , ,C174439, 
Q16830424, , , , , , ,754.41,Q68.2,C0265669, , , 
Síndrome del linfocito desnudo tipo II, ,Q20801767, , , , , ,D81.6,C0242583, ,"C171268,C3895", 
Q16866974, , , , , , , , , ,C537288, , 
Q16889762,Q17142318, , , , , ,759.89,Q79.8,C0265261,C537377,C101039, 
Q16909671, , , , , , , ,G40.3,C1858672,C565809, , 
Q16938818, , , , , , , ,Q04.3,C2677903,C567466, , 
Q16944450, , , , , , , ,G12.2,C1854023,C535715, , 
Q16947790, , , , , , , ,Q87.0,C1865070,C566511, , 
Q16965307, , , , , , , ,"E71.3,E71.511",C0282525, ,C99251, 
Q16968886, , , , , , , ,Q87.5,C0432291, , , 
Q17028486, , , , , , , ,E83.4, , , , 
Q17042115, , , , , , ,759.89,Q87.8,C0796081,C537620,C123815, 
Q17080095, , , , , , , ,Q93.5,C2678480,C567511, , 
Q17082044, , , , , , , , , ,C537505, , 
Q17083093, , , , , , , ,Q78.4,C1859309,C538150, , 
Q17084678, , , , , , , , , , ,C131849, 
Q17084842, , , , , , ,758.81,E72.8,C1845862,C535598,C125665, 
Q17105439, , , , , , , ,E78.6,C0342895,C538467, , 
Q17119115,diarrea, , , , , , ,G31.8,C1865349,C535737, , 
Q17119158, , , , , , , , ,C1838779,C564010, , 
Q17120550, , , , , , , ,Q80.8,C2751314, , , 
Q17120696, , , , , , , ,E34.8,C3715192, , , 
Q17122800, , , , , , , , ,C0432242,C535943,C124056, 
Q17122962,Q19597858, ,Síndrome de Werner, , , , ,Q74.8,C1861099,C535564, , 
Q17125601, , , , , , , , ,C1842031, , , 
Q17125786, , , , , , ,733.29,Q78.8,C0432254,C537343, , 
Q17127709, , , , , , , ,Q72.5,C0265633,C535563, , 
Q17141594, , , , , , , ,E70.8,C0268514,C536479, , 
Q17141939, , , , , , , ,G54.5,"C0221759,C1510479", , , 
Q17143464, , , , , , , , ,C1970203,C567020, , 
Q17144153, , , , , , ,759.89,Q87.0,C0796085,C538336, , 
Q17144188, , , , , , , , ,C3275447, , , 
Q17148148, , , , , , ,759.89,Q87.8,C0812437,C563160, , 
Q17149181, , , , , , ,255.11,"E26.0,E26.02",C1260386,C563177,C123248, 
Q17149274, , , , , , , , ,C3275445, , , 
Q17152451, , , , , , , , ,C4014934, ,C176703, 
Q17154586, , , , , , , , ,C3274592, , , 
Q17156923, , , , , , ,277.89,G24.1,C0268468,C562657, , 
Q17177467, , , , , , , ,G71.0, , ,C142079, 
Síndrome de Knobloch,nistagmo, , , , , ,759.89,Q15.8,C1849409,C537209, , 
Q17385141, , , , , , , ,Q87.8,C0795936,C536388, , 
Q17538998, , , , , , , ,G12.1,C1867005,C566695, , 
Q17539935, , , , , , , ,H90.5,"C1857342,C3806275", , , 
Lipomatosis encefalocraneocutánea,Q7005041, , , , , ,757.8,E88.2,C0406612,C535736,C4701, 
Q17540795, , , , , , , , ,"C1834818,C2931461",C537269, , 
Q17561238, , , , , , , , , , , , 
Q18020927, , , , , , , ,G11.8,C1859305,C565870, , 
Q18027624,insuficiencia cardíaca, , , , , , ,Q77.2,C0036069, , , 
Q18070807, , , , , , ,377.23,"H47.31,H47.319,Q14.2",C0393782,C535970, , 
Q18209717, , , , , , , , ,C1860518,C566007, , 
Q18217139, , , , , , , ,D72.8,C2674723, , , 
Q18345704, , , , , , ,416.8, ,"C0034091,C4280802",D011668,C85039, 
carcinoma espinocelular de cabeza y cuello, ,"5-fluorouracilo,Carboplatino,Cetuximab,Cisplatino,Gemcitabina,Nivolumab,Pembrolizumab,Q15269707,Q27126905,paclitaxel", , , , , , ,C1168401,D000077195,C34447, 
Q18411789, , , , , , , , , , , , 
Q18419624, , , , , , , , , , , , 
Q18424118, , , , , , ,277.89,E74.4,C0268194,C536654,C99015, 
Q18452351, , , , , , , ,D68.2,C0015499,D005166,C98938, 
Q18553246, , , , , , ,759.89,Q87.8,C0265269,C538132, , 
Q18553255, , , , , , , ,C64,"C0279702,C2750825,C3160732", , , 
Q18553256, , , , , , , ,D84.1,"C0001733,C3463916",C572568, , 
Q18553263, , , , , , , ,Q04.8,"C1848213,C1868720",D054091, , 
Q18553288, , , , , , ,335.19,G12.1,C1838230, , , 
Q18553289, , , , , , ,335.19,G12.1,"C0393538,C2931358",C536879,C156310, 
Q18553299, , , , , , , ,Q56.1,C3151055,C566130, , 
Q18553300, , , , , , , ,C73,C1833921,C536911,C46099, 
Q18553309, , , , , , , ,H90.3, , , , 
Q18553310, , , , , , , ,H90.3, , , , 
Q18553311, , , , , , , ,H90.3,C1848294,C564727, , 
Q18553314, , , , , , , ,E77.8,"C0349654,C2931008", , , 
Q18553317, , , , , , , , , , , , 
Q18553318, , , , , , , ,E72.8, ,C535306, , 
Q18553320, , , , , , , ,H35.5,C3150833, , , 
Q18553321, , , , , , , ,E74.0,C3150754, , , 
Q18553324, , , , , , , ,G71.2, , , , 
Q18553325, , , , , , , ,D70,C1845987,C564539, , 
Q18553334, , , , , , , ,Q78.8,C1843096,C564334, , 
Q18553372, , , , , , , ,Q77.7,CL793020, , , 
Q18553373, , , , , , , , ,C0271901,C536357, , 
Anoniquia congénita, , , , , , , , , ,C536377, , 
artrogriposis distal, , , , , , , , ,C1852597,C535384, , 
atelosteogénesis, , , , , , , ,Q78.8,"C1862414,C3668942",C579928, , 
Q18553385, , , , , , , ,H35.5,"C2678493,C3888198",C567518, , 
Q18553391, , , , , , , ,Q87.8,C2676770,C567357, , 
Q18553396, , , , , , , , , , , , 
Q18553397, , , , , , , ,H35.5,C1843816,C564392, , 
Q18553398, , , , , , ,759.89,Q87.8,C1859405,C537081, , 
Q18553404, , , , , , , ,Q73.8,C1853137,C565193, , 
Q18553406, , , , , , ,756.19,Q76.3,C0432228,C537098, , 
Q18553408, , , , , , , , ,C1857941, , , 
Q18553418, , , , , , ,270.8,E72.8,C2675179,C567192, , 
Q18553419, , , , , , , , ,C1858424, , , 
Q18553420, , , , , , , ,E72.1,C1848561, ,C142174, 
Q18553421, , , , , , , , , , ,C183524, 
Q18553422, , , , , , , ,E72.1,C1848578,C564747,C183525, 
Deficiencia de folato cerebral, , , , , , ,266.2,G31.8,"C2751584,C4022901",C567791, , 
Q18553426, , , , , , , ,E72.8,"C0580190,C1866174",C566618, , 
Q18553427, , , , , , , ,E72.8,C1970253,C567032, , 
Q6488978, , , , , , , , , , , , 
Q85785041, , , , , , , , , , , , 
Q105045309, , , , , , , , , , ,C5150, 
teratoma, , , , , , , , ,C0039538,D013724,C3403, 
Q1346721, , , , , , , ,C71.9,C0700367, ,C4915, 
Q7002720, , , , , , , , ,C0206730,D018321,C7018, 
Xenoma, , , , , , , , , , , , 
Q15714148, , , , , , , , , ,C562842, , 
Q18557651, , , , , , , , ,C1266065,D057090,C5560, 
tumor cutáneo, , , , , , , , ,C0037286,D012878, , 
Q56292580, , , , , , , , , , , , 
Q104640155, , , , , , , , ,CL497922, ,C129431, 
Q104640278, , , , , , , , , , , , 
Q104658983, , , , , , , , ,C1333378, , , 
Q104903432, , , , , , , , , , , , 
Q105678458, , , , , , , , ,"C3267147,CL536415", ,C129499, 
Q85785041, , , , , , , , , , , , 
Q100699736, , , , , , , , , , , , 
Q6058570, , , , , , ,202.80,C83.3,C0334660, ,C4342, 
Q5160434, , , , , , , , ,C0339789, , , 
Q6819940, , , , , , , , , , , , 
Aquilia, , , , , , , , , , , , 
Q29956816, , , , , , , , , , , , 
síndrome del triple X, , ,XXX, , , , , , ,C535318,C129718, 
difalia, , , , , , ,752.69,Q55.6,C0345322, , , 
Síndrome de Rokitansky-Küster-Hauser, , ,Q395266, , , , ,Q51.8,"C1698581,C2675014",C567186,"C120376,C124853", 
Q3936703, , , , , , ,752.2,Q51.1,C0266393, , , 
afalia, ,Faloplastia, , , , , ,Q55.5,"C0555231,C1387005",C536649,C99009, 
Q4780588, , , , , , , , , , , , 
Q7162894, , , , , , , , , , , , 
Q7161794, , , , , , , , , , , , 
Q440153, , , , , , , , ,C0264558, , , 
Q1702335, , ,síndrome de alienación parental, , , ,759.89,D12.6,C0017097,D005736,C6728, 
Q56014444, , , , , , , ,D12.6, , , , 
Q63762876, , , , , , , , , , , , 
Q64212041, , , , , , , , , , , , 
Q7108912, , , , , , , , , , , , 
Q18553428, , , , , , ,277.6,E72.8,C1291463, , , 
Q18553452, , , , , , , ,G11.3,C1859598,C538013,C173401, 
Q18553453, , , , , , , ,G60.2, , ,C165500, 
Q18553463, , , , , , , ,E88.8,"C2700431,C3276276", , , 
Q18553466, , , , , , ,756.9,Q77.7,C0432194,C536637, , 
Q18553473, , , , , , , ,Q70.9,"C1861385,C3714899",C536223, , 
Q18553474, , , , , , , , , ,C536943, , 
Q18553477, , , , , , , ,Q27.8,C1838437,C563977, , 
Q18553479, , , , , , , , ,C1832708,C537380, , 
Q18553481, , , , , , ,255.41,E71.3,"C0342871,C1849678",C536662,C170437, 
Q18553484, , , , , , , ,Q79.6,C1869122,C536201, , 
Q18553489, , , , , , , , ,C2675185,C567196, , 
Q18553493, , , , , , ,756.9,Q74.8,"C1837657,C1840471,C2931466,C2931649",C537283, , 
Q18553496, , , , , , , ,D51.2,"C0342701,C1420653", ,C142806, 
Q18553497, , , , , , , , , , , , 
Q18553517, , , , , , , , ,C0685838, , , 
Q18553532, , , , , , , ,G11.2,C0752123, , , 
Q18553533,"Q16566386,degeneración retiniana", , , , , , ,E88.8,C3281192, , , 
Q18553534, , , , , , ,759.89,Q87.1,C1846009, ,C130988, 
Q18553536, , , , , , , , , , , , 
Q18553537, , , , , , , , , , , , 
Q18553584, , , , , , , ,D84.1,C1852700, , , 
Q18553587, , , , , , , ,D81.1, , ,C162694, 
Q18553588, , , , , , , , ,C1857798,C565712, , 
Q18553593, , , , , , , ,D81.2,C1837028, , , 
Q18553596, , , , , , , ,D81.2,"C2025557,C3810107", , , 
Q18553597, , , , , , , ,D81.2,C3809383, , , 
Q18553629, , , , , , , , ,C2673914,C567145, , 
Q18553705, , , , , , , ,E72.8,C0342708,C535407, , 
Q18553715, , , , , , , ,G12.2,C1865409,C566550, , 
Q18553724, , , , , , , , ,C3280587, , , 
Q18553730, , , , , , , , , , , , 
Q18553731, , , , , , , , ,C4014648, , , 
Q18553747, , , , , , , ,Q77.7,"C1865832,C2748495", , , 
Q18553753, , , , , , , ,Q77.8,"C1864356,C2930970",C535661, , 
Q18553754, , , , , , , ,Q78.8,C2930970, , , 
policitemia primaria, , , , , , ,289.6,D75.0,C0152264,C536842,C26955, 
tritanopia, , , , , , ,368.53,H53.55,C0155017, , , 
Q18554151, ,"Alirocumab,Evolocumab", , , , , ,E78.3,"C0020481,C3489395",D006954,C35645, 
Q18554312, , , , , , ,335.11,G12.1,"C0152109,C0700595",D014897,"C118847,C85076", 
Q18554351, , , , , , ,758.32,Q93.81,C0220704,D058165, , 
Q18554794, ,Prostaciclina, , , , ,416.0,I27.0,C0152171,D065627,C97119, 
Q18554801,atresia intestinal, , , , , ,751.8,"Q43.8,Q82.8",C0220744,C562441, , 
Q18554819, , , , , , , , ,C0220663,C562419, , 
Q18555220, , , , , , , ,D55.2,"C0002882,C3150730",D000746, , 
Q18556069, , , , , , , ,E88.8,C0268237,D030401,C98910, 
Q18556319,Q3803575, , , , , , ,D76.3,C0036489,D012618,C85062, 
Q18557191, , , , , , , , ,C0346302,D049912,C7461, 
Q18558184, , , , , , ,379.51,H55.01,C0700501,D020417, , 
Q18558233, , , , , , ,363.53, ,C0339427, , , 
Q18589315,"Q11835146,catarata", , , , , , ,Q13.8,C1861829,C538287, , 
Q18616565, , , , , , , ,Q87.0,C1319466,C537908, , 
Síndrome de Müller-Weiss, , , , , , , , , , , , 
Q18631413, , , , , , , , , , , , 
Q18808725, , , , , , ,277.6,E83.3,C0268410,C562645, , 
Q18816398, , ,Q5464172, , , , , , , , , 
Q18932745, , , , , , , ,G60.0,"C0242287,CN074193", , , 
Q18965508, , , , , , , , ,C0796229, , , 
Q18966081, , , , , , , , ,C1865864,C566576, , 
Q18966097,ptosis palpebral, , , , , , ,Q87.8,C0796279, , , 
Q18966102,ptosis palpebral, , , , , , ,Q87.0,C1855722, , , 
Q18966109, , , , , , , ,Q87.0,C1852718,C565171, , 
Q18966114, , , , , , , , ,"C1832390,C3809875",C536530, , 
Q18966121, , , , , , , ,G11.4,C1855346,C565409, , 
Q18966123, , , , , , , , ,C1846431,C564589, , 
Q18966134, , , , , , , ,G71.0,C1853698,C535686, , 
Q18966144, , , , , , , , ,C1843504, , , 
Q18966146, , , , , , , , ,C3553449, , , 
Q18966149, , , , , , , , ,C2676466,C567325, , 
Q18966150, , , , , , , , ,C2676465,C567324, , 
Q18966152, , , , , , , ,Q04.3,C3151140, , , 
Q18966153, , , , , , , , ,C4014488, , , 
Q18966154, , , , , , , ,Q04.3,C1842687,C548072, , 
Q18966155, , , , , , , ,Q04.3,C1856974,C536716, , 
Q18966156, , , , , , , ,Q04.3,C1857762,C537745, , 
Q18966158, , , , , , , ,Q04.3,C1969084,C548074, , 
Q18966161, , , , , , , ,Q04.3,C3554209, , , 
Q18966162, , , , , , , ,Q04.3,C4014354, , , 
Q18966164, , , , , , , ,Q04.3,C4014347, , , 
Q18987129, , , , , , , ,E24.8,"C1864846,C1864851","C566469,C566472",C131196, 
Foramina parietal, , , , , , , ,Q75.8,"C0222706,C1868598,C4280556",C566826, , 
Q18987134, , , , , , , ,E88.8, , , , 
Q19001032, , , , , , , ,D47.9,"C1519711,C3809928", ,C39577, 
Q19121035, , , , , , , ,D84.1,"C1852692,C3280642",C565167, , 
Q19121036, , , , , , , ,D84.1,C3280641, , , 
Q19121042, , , , , , , ,D84.1, , , , 
Q19121043, , , , , , , ,D84.1, , , , 
Q19121044, , , , , , , ,D84.1,C3151189,C565165, , 
Q19297696, , , , , , , ,Q87.0,C0406727,C537133, , 
Q19309810, , , , , , , ,Q66.8, , , , 
Q19587381, , , , , , ,759.89, ,"C1868684,CN030358",C538012, , 
Q19587382, , , , , , , , , , , , 
Q19587384, , , , , , , , ,C1855304,C565406, , 
Q19587393, , , , , , , ,G71.3,C3279699,C567528, , 
Q19587394, , , , , , , ,E88.8,C3279708, , , 
Q19587395, , , , , , , ,E88.8,C3808899, , , 
Q19833018, , , , , , , , ,C2674249,C567160, , 
Sinostosis espondilocarpotarsal, , , , , , ,758.89,Q76.4,C1848934,C535780, , 
microhidranencefalia, , , , , , , ,Q04.8,C1857977,C537555, , 
Q21027078, , , , , , , ,Q33.8,C0265797,C535735,C98895, 
Origen anómalo de la coronaria izquierda en la arteria pulmonar, , , , , , , , , ,D063748, , 
Hipertrofia virginal de los senos, , , , , , ,611.1,N62,C0020565, ,C3125, 
Taponamiento cardíaco, , , , , , ,423.3,I31.4,C0007177,D002305,C50481, 
Síndrome de Dressler, , , , , , ,411.0,I24.1,C0152107, , , 
trastorno de la conducción del cardíaca, ,Bretilio, , , , ,426.6, ,"C0004331,C0029630",D006327,C78245, 
Síndrome de QT corto,"cansancio,disnea,palpitación,trastorno del ritmo cardíaco", , , ,mutación,electrocardiograma,426.89,I49.8,C2348199,C580439,C71060, 
Q1647794, , , , , , , ,N60.0,C0006144,D047688,C5315, 
Q1739759, , , , , , ,269.3, ,C0268095,C536166, , 
Transposición de los grandes vasos, , , , , , , ,"Q20.3,Q20.5",C0040761,D014188,C84742, 
absceso pulmonar,necrosis, , ,fumar, , ,513.0,J85.2, ,D008169, , 
bloqueo de rama izquierda, , , , , , ,426.2,I44.60,C0155702, , , 
Q2906693, , , , , , ,503, ,C0340177,C537080,C34410, 
aspergilosis invasiva,"Q102186528,neumonía", , , , , , , , , , , 
Q3640984, , , , , , ,426.0, ,C0151517, ,C50501, 
Q3640986, , , , , , ,426.11, ,C0085614, ,C62015, 
Q3874171, , , , , , ,611.3,N64.1, , ,C3661, 
talcosis, , , , , , ,502,J62.0,C0238377, ,C27026, 
enfermedad cardíaca hipertensiva, , , , , , ,"402,402.9","I11,I11.9",C0152105, , , 
adiaspiromicosis, , , , ,Emmonsia parva, ,117.9, ,C0259737, , , 
aspergilosis pulmonar, , , , , , , , , , , , 
Q18553352, , , , , , , , , , , , 
enfermedad del nódulo sinoauricular, , , , , , , , , , , , 
enfermedad del endocardio, , , , , , , , , , , , 
enfermedad de la válvula tricúspide, , , , , , ,397.0,"I07,I07.9","C0264776,C0264882", ,C78649, 
enfermedad del pericardio, , , , , , ,"423.8,423.9", , , , , 
Q18553559, , , , , , , , , , , , 
Q18553560, , , , , , , , , , , , 
cardiomiopatía intrínseca, , , , , , , , , , , , 
enfisema intersticial, , , , , , ,518.1,J98.2,C1370824, ,C34571, 
enfisema compensatorio, , , , , , ,518.2,J98.3,C0155918, , , 
Q18553765, , , , , , , , ,C0524799,D019568, , 
Q18553791, , , , , , , , ,C1336745, ,C6451, 
lipoma de esófago, , , , , , , , ,C1333455, ,C5701, 
Q18553810, , , , , , ,214.1, ,C0349565, ,C4647, 
Q18553811, , , , , , ,214.8, ,C1332932, ,C6719, 
lipoma de axila, , , , , , ,214.8, ,C0347429, ,C35419, 
Q18553822, , , , , , ,115.93, ,C0153279, , , 
Q18553826, , , , , , ,"410.7,410.70,410.71,410.72", ,C0155655, , , 
Q18553837, , , , , , ,503, ,C0340184, ,C27559, 
Q18553840, , , , , , ,502, ,C0340186, ,C35397, 
Q18553841, , , , , , ,502, ,C0264435, ,C35315, 
Q18553844, , , , , , ,610.0,"N60.0,N60.09",C0037619, ,C3378, 
Q18553847, , , , , , ,610.2,N60.2,C1305875, , , 
Q18553908, , , , , , ,"410.30,410.31,410.32", ,C0155640, , , 
Q18553909, , , , , , ,"410.20,410.21,410.22", ,C0155636, , , 
Q18553910, , , , , , ,"410.0,410.00,410.01,410.02", ,C0155627, , , 
Q18553915, , , , , , , , ,C1334673, ,C6628, 
Q18553916, , , , , , , , ,C1334653, ,C6627, 
Q18553928, , , , , , ,422.91,I40.1,C0155689, , , 
miocarditis séptica, , , , , , ,422.92,I40.0,C0155690, , , 
Q18553998, , , , , , , , ,C1333459, ,C5687, 
Q18554002, , , , , , , , ,C1333460, ,C5707, 
Q18554015, , , , , , , , ,C1333466, ,C5341, 
insuficiencia respiratoria de neonato, , , , , , ,770.84,P28.5,C0521648, , , 
Q18554056, , , , , , ,495.7,J67.7,C0155891, , , 
Q18554061, , , , , , ,426.12, ,C0155700, ,C62018, 
Q18554209, , , , , , ,174.0, ,C0024621, , , 
distrofia muscular escapuloperoneal, , , , , , , , ,C2931268,C536624, , 
Q19587389, , , , , , , , , , , , 
Q28024577, , , , , , , ,I42.0,C3151039, , , 
Q39656429, , , , , , , , ,C1266036, ,C7270, 
Q39656433, , , , , , , , ,C1266035, ,C7268, 
Q39656435, , , , , , , , ,C1266034, ,C7269, 
fístula enterovesical, , , , , , , , , , , , 
otitis media, ,"Cefaclor,Cefixima,Cefpodoxima,Cefprozilo,Ceftibuteno,Fenazona,Loracarbef,Ofloxacino,Q1052672,Q1453445,Q27107637,Q372598,Sulfametoxazol,amoxicilina,azitromicina,benzocaína,ceftriaxona,claritromicina,Ácido clavulánico", , , , ,382.9,"H66.9,H66.90",C0029882,D010033,C34885, 
síndrome de Proteus, , , , , , ,759.89,Q87.3,"C0085261,C1867610",D016715,C85032, 
Síndrome de Aase, , , , , , , ,Q87.8,C0220686,C535332, , 
cinetosis, ,"Prometazina,Q2393323,Q4926102,dimenhidrinato,escopolamina,meclizino", , , , ,994.6,T75.3,C0026603,D009041,C34824, 
Q385774, , , , , , ,759.89,Q87.8,"C0265246,C1862683,CN034849",C536974,C99085, 
enfermedad de Ménière, , ,Enfermedad de Menetrier, , , ,"386.0,386.00","H81.0,H81.09",C0025281,D008575,C185243, 
ameloblastoma, , , , , , , ,C41.1,C0002448,D000564,C4313, 
simpson-golabi-behmel syndrome, , , , , , ,759.89,Q87.3,C0796154,C537340,"C118787,C131002", 
otitis, ,"Q1453445,Q47495791,azitromicina,ciprofloxacino,claritromicina", , , , , , ,C0699744,D010031,C27193, 
retinoblastoma, ,ciclofosfamida, , , , , , ,C0035335,D012175,"C6956,C7541", 
Síndrome de Mikulicz, , , , , , , ,K11.8,C0026103,D008882,C34819, 
Macroglosia, , , , , , , ,Q38.2,"C0009677,C0024421",D008260, , 
Angiofibroma nasofaríngeo juvenil, , , , , , , ,D10.6,C1367536, ,C27479, 
Laringomalacia, , , , , , ,748.3,Q31.5,"C0264303,C0345160",D055092,C98971, 
Q662185, , , , , , ,748.0,Q30.0,"C0008297,C0220723",D002754, , 
otitis externa, ,"Ofloxacino,Q21011229,Q2651741,benzocaína,cloranfenicol,ácido acético", , , , ,"380.1,380.10",H60,"C0021355,C0740437",D010032,C3299, 
Q685200, , , , , , , ,H83.8, , , , 
Síndrome de von Hippel-Lindau, , , , , , ,759.6,Q85.8,"C0019562,C2674004",D006623,C3105, 
Síndrome de Goldenhar, , , , , , ,759.89,Q87.0,"C0265240,C0432130,C3495417,C4023411",D006053,C84740, 
Q827497, , , , , , , ,L72.8,C1321489,D055653,C84905, 
Q892776, , , , , , , ,Q28.2,C0265321,C536752, , 
traqueomalacia, , , , , , ,748.3,Q32.0,"C0392109,C0948187",D055090,C98634, 
Q928767, , , , , , , ,D23.3,C1275122,C536552, , 
Prolactinoma, ,"Bromocriptina,cabergolina", , , , , ,"D35.2,E22.1",C0033375,D015175,C3342, 
Síndrome de CHARGE, , , , , , ,759.89,"Q87.8,Q89.8","C0265354,C2936502",D058747,C75100, 
Q1088044, , , , , , ,381.3, , , , , 
Q1106923, , , , , , , ,"H16.3,H16.32",C0271270,D055952, , 
Síndrome de Vogt-Koyanagi-Harada,meningitis, , , , , ,"363.22,364.24","H20.8,H20.82,H30.8,H30.81",C0042170,D014607,C85218, 
Q1274018, , , , , , , ,Q85.8,"C0265318,C0265329,C3854181",D054000, , 
Síndrome de adaptación espacial, , , , , , , , ,C0242700,D018489, , 
Q1386976, , , , , , , ,Q87.8,C0796110,C538106, , 
Enfermedad de Norrie, , , , , , ,743.8,H35.5,C0266526,C537849,C118634, 
Síndrome de Möbius,Parálisis facial, , , , , ,759.89,Q87.0,"C0221060,C0853240",D020331,C84893, 
Q1425572, , ,Q5493754, , , , ,Q87.0,C0265233,D058497,C118436, 
Q1587881,Q17142318, , , , , , ,Q87.2,C0265259,C562509,C118786, 
carcinoma de cavum, , , , ,infección por el virus de Epstein-Barr, ,"147,147.0,147.1,147.2,147.3,147.9","C11,C11.0,C11.1,C11.2,C11.3,C11.9","C0027439,C0153392,C0153393,C0153394,C0153395,C0153396,C0238301,C2750548",D000077274,"C3871,C9321", 
Q21051307, , , , , , , , ,C0751157, , , 
Q21097751, , , , , , , ,G11.4,C1970107, , , 
Q21097757, , , , , , , ,G11.4,C1969796, ,C177252, 
Q21097758, , , , , , , ,G11.4,C1969645,C566956, , 
Q21097759, , , , , , , ,G11.4,C3150925, , , 
Q21097760, , , , , , , ,G11.4,C3280977, , , 
Q21097763, , , , , , , ,E83.3,"C0342645,C1853271",C562793,C131450, 
raquitismo hipofosfatémico autosómico recesivo, , , , , , , , ,C0342643,C562792, , 
Q21097765,"narcolepsia,sordera", , , , , , , ,"C1858804,C3807295", , , 
Q21097767, , , , , , , ,G11.2,"C1846367,C2746067","C537198,C542540",C163756, 
Q21097769, , , , , , , ,G11.1,C1843891,C537200, , 
Q21097771, , , , , , , ,G11.2,C1836395,C537203, , 
Q21097773, , , , , , , ,G11.0,C1861732,C537206, , 
Q21097777, , , , , , , ,G11.8,"C1539956,C3888031", , , 
Q21097778, , , , , , , ,G11.8,C3472711, ,C148316, 
Q21097780, , , , , , , ,G11.8,C4014812, , , 
Q21097781, , , , , , , ,G11.8,CN219009, , , 
Q21097785, , , , , , , ,G11.0,C3553661, , , 
Q21097786, , , , , , , ,G11.2,C3150998, , , 
