diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
infantile cerebellar-retinal degeneration,"neonatal hypotonia,retinal degeneration", , , , , , ,E88.8,C3281192, , ,https://en.wikipedia.org/wiki/Infantile_cerebellar_retinal_degeneration
IMAGe syndrome, , , , , , ,759.89,Q87.1,C1846009, ,C130988, 
syndromic intellectual disability, , , , , , , , , , , , 
non-syndromic intellectual disability, , , , , , , , , , , , 
C1 inhibitor deficiency, , , , , , , ,D84.1,C1852700, , , 
artemis deficiency, , , , , , , ,D81.1, , ,C162694, 
CD3zeta deficiency, , , , , , , , ,C1857798,C565712, , 
CD45 deficiency, , , , , , , ,D81.2,C1837028, , , 
CD3gamma deficiency, , , , , , , ,D81.2,"C2025557,C3810107", , , 
coronin-1A deficiency, , , , , , , ,D81.2,C3809383, , , 
pyridoxine-refractory autosomal recessive sideroblastic anemia, , , , , , , , ,C2673914,C567145, , 
GABA aminotransferase deficiency, , , , , , , ,E72.8,C0342708,C535407, , 
amyotrophic lateral sclerosis type 4, , , , , , , ,G12.2,C1865409,C566550, , 
amyotrophic lateral sclerosis type 16, , , , , , , , ,C3280587, , , 
FTDALS1, , , , , , , , , , , , 
FTDALS2, , , , , , , , ,C4014648, , , 
"spondyloepimetaphyseal dysplasia, Missouri type", , , , , , , ,Q77.7,"C1865832,C2748495", , , 
"acromesomelic dysplasia, Maroteaux type", , , , , , , ,Q77.8,"C1864356,C2930970",C535661, , 
"acromesomelic dysplasia, Hunter-Thompson type", , , , , , , ,Q78.8,C2930970, , , 
primary polycythemia, , , , , , ,289.6,D75.0,C0152264,C536842,C26955, 
tritanopia, , , , , , ,368.53,H53.55,C0155017, , , 
hyperlipoproteinemia type V, ,"Alirocumab,Evolocumab", , , , , ,E78.3,"C0020481,C3489395",D006954,C35645, 
juvenile spinal muscular atrophy, , , , , , ,335.11,G12.1,"C0152109,C0700595",D014897,"C118847,C85076", 
22q11 deletion syndrome, , , , , , ,758.32,Q93.81,C0220704,D058165, , 
primary pulmonary hypertension, ,epoprostenol, , , , ,416.0,I27.0,C0152171,D065627,C97119, 
multiple intestinal atresia,intestinal atresia, , , , , ,751.8,"Q43.8,Q82.8",C0220744,C562441, ,https://en.wikipedia.org/wiki/Familial_multiple_intestinal_atresia
"blepharophimosis, ptosis, and epicanthus inversus syndrome", , , , , , , , ,C0220663,C562419, ,"https://en.wikipedia.org/wiki/Blepharophimosis,_ptosis,_epicanthus_inversus_syndrome"
congenital nonspherocytic hemolytic anemia, , , , , , , ,D55.2,"C0002882,C3150730",D000746, , 
cytochrome-c oxidase deficiency disease, , , , , , , ,E88.8,C0268237,D030401,C98910, 
sea-blue histiocyte syndrome,Sea-blue histiocytosis, , , , , , ,D76.3,C0036489,D012618,C85062, 
growth hormone secreting pituitary adenoma, , , , , , , , ,C0346302,D049912,C7461, 
congenital nystagmus, , , , , , ,379.51,H55.01,C0700501,D020417, , 
partial central choroid dystrophy, , , , , , ,363.53, ,C0339427, , , 
Cataract-microcornea syndrome,"cataract,microcornea", , , , , , ,Q13.8,C1861829,C538287, ,https://en.wikipedia.org/wiki/Cataract-microcornea_syndrome
Barber-Say syndrome, , , , , , , ,Q87.0,C1319466,C537908, ,https://en.wikipedia.org/wiki/Barber%E2%80%93Say_syndrome
Mueller Weiss syndrome, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Mueller%E2%80%93Weiss_syndrome
Human Disorganization Syndrome, , , , , , , , , , , , 
lysosomal acid phosphatase deficiency, , , , , , ,277.6,E83.3,C0268410,C562645, , 
alcoholic cerebellar degeneration, , ,Foix–Alajouanine syndrome, , , , , , , , , 
Gamstorp-Wohlfart syndrome, , , , , , , ,G60.0,"C0242287,CN074193", , ,https://en.wikipedia.org/wiki/Autosomal_recessive_axonal_neuropathy_with_neuromyotonia
non-syndromic X-linked intellectual disability, , , , , , , , ,C0796229, , , 
amyotrophic lateral sclerosis type 5, , , , , , , , ,C1865864,C566576, , 
3MC syndrome,ptosis, , , , , , ,Q87.8,C0796279, , , 
Baraitser-Winter syndrome,ptosis, , , , , , ,Q87.0,C1855722, , , 
branchiootic syndrome, , , , , , , ,Q87.0,C1852718,C565171, , 
Van Maldergem syndrome, , , , , , , , ,"C1832390,C3809875",C536530, , 
mast syndrome, , , , , , , ,G11.4,C1855346,C565409, , 
Smith-McCort dysplasia, , , , , , , , ,C1846431,C564589, , 
rippling muscle disease, , , , , , , ,G71.0,C1853698,C535686, , 
pontocerebellar hypoplasia type 1A, , , , , , , , ,C1843504, , , 
pontocerebellar hypoplasia type 1B, , , , , , , , ,C3553449, , , 
pontocerebellar hypoplasia type 2B, , , , , , , , ,C2676466,C567325, , 
pontocerebellar hypoplasia type 2C, , , , , , , , ,C2676465,C567324, , 
pontocerebellar hypoplasia type 2D, , , , , , , ,Q04.3,C3151140, , , 
pontocerebellar hypoplasia type 2E, , , , , , , , ,C4014488, , , 
pontocerebellar hypoplasia type 3, , , , , , , ,Q04.3,C1842687,C548072, , 
pontocerebellar hypoplasia type 4, , , , , , , ,Q04.3,C1856974,C536716, , 
pontocerebellar hypoplasia type 5, , , , , , , ,Q04.3,C1857762,C537745, , 
pontocerebellar hypoplasia type 6, , , , , , , ,Q04.3,C1969084,C548074, , 
pontocerebellar hypoplasia type 8, , , , , , , ,Q04.3,C3554209, , , 
pontocerebellar hypoplasia type 9, , , , , , , ,Q04.3,C4014354, , , 
pontocerebellar hypoplasia type 10, , , , , , , ,Q04.3,C4014347, , , 
primary pigmented nodular adrenocortical disease, , , , , , , ,E24.8,"C1864846,C1864851","C566469,C566472",C131196,https://en.wikipedia.org/wiki/Primary_pigmented_nodular_adrenocortical_disease
parietal foramina, , , , , , , ,Q75.8,"C0222706,C1868598,C4280556",C566826, , 
combined oxidative phosphorylation deficiency, , , , , , , ,E88.8, , , , 
autoimmune lymphoproliferative syndrome type 3, , , , , , , ,D47.9,"C1519711,C3809928", ,C39577, 
complement component 4a deficiency, , , , , , , ,D84.1,"C1852692,C3280642",C565167, , 
complement component 4b deficiency, , , , , , , ,D84.1,C3280641, , , 
type I complement component 8 deficiency, , , , , , , ,D84.1, , , , 
type II complement component 8 deficiency, , , , , , , ,D84.1, , , , 
complement component 9 deficiency, , , , , , , ,D84.1,C3151189,C565165, , 
orofaciodigital syndrome IV, , , , , , , ,Q87.0,C0406727,C537133, , 
bipartite talus, , , , , , , ,Q66.8, , , , 
Meier-Gorlin syndrome, , , , , , ,759.89, ,"C1868684,CN030358",C538012, , 
autosomal dominant non-syndromic intellectual disability, , , , , , , , , , , , 
autosomal recessive non-syndromic intellectual disability, , , , , , , , ,C1855304,C565406, , 
mitochondrial complex V (ATP synthase) deficiency nuclear type 2, , , , , , , ,G71.3,C3279699,C567528, , 
mitochondrial complex V (ATP synthase) deficiency nuclear type 3, , , , , , , ,E88.8,C3279708, , , 
mitochondrial complex V (ATP synthase) deficiency nuclear type 4, , , , , , , ,E88.8,C3808899, , , 
autosomal dominant sideroblastic anemia, , , , , , , , ,C2674249,C567160, , 
spondylocarpotarsal synostosis syndrome, , , , , , ,758.89,Q76.4,C1848934,C535780, , 
microhydranencephaly, , , , , , , ,Q04.8,C1857977,C537555, ,https://en.wikipedia.org/wiki/Microhydranencephaly
Congenital lobar emphysema, , , , , , , ,Q33.8,C0265797,C535735,C98895,https://en.wikipedia.org/wiki/Congenital_lobar_emphysema
FRAXE intellectual disability, , , , , , , , ,C0751157, , , 
spastic ataxia 1, , , , , , , ,G11.4,C1970107, , , 
spastic ataxia 2, , , , , , , ,G11.4,C1969796, ,C177252, 
spastic ataxia 3, , , , , , , ,G11.4,C1969645,C566956, , 
spastic ataxia 4, , , , , , , ,G11.4,C3150925, , , 
spastic ataxia 5, , , , , , , ,G11.4,C3280977, , , 
hereditary hypophosphatemic rickets with hypercalciuria, , , , , , , ,E83.3,"C0342645,C1853271",C562793,C131450, 
autosomal recessive hypophosphatemic rickets, , , , , , , , ,C0342643,C562792, , 
"autosomal dominant cerebellar ataxia, deafness and narcolepsy","deafness,narcolepsy", , , , , , , ,"C1858804,C3807295", , ,"https://en.wikipedia.org/wiki/Autosomal_dominant_cerebellar_ataxia,_deafness,_and_narcolepsy"
spinocerebellar ataxia type 19/22, , , , , , , ,G11.2,"C1846367,C2746067","C537198,C542540",C163756, 
spinocerebellar ataxia type 21, , , , , , , ,G11.1,C1843891,C537200, , 
spinocerebellar ataxia type 26, , , , , , , ,G11.2,C1836395,C537203, , 
spinocerebellar ataxia type 29, , , , , , , ,G11.0,C1861732,C537206, , 
spinocerebellar ataxia type 35, , , , , , , ,G11.8,"C1539956,C3888031", , , 
spinocerebellar ataxia type 36, , , , , , , ,G11.8,C3472711, ,C148316, 
spinocerebellar ataxia type 38, , , , , , , ,G11.8,C4014812, , , 
spinocerebellar ataxia type 40, , , , , , , ,G11.8,CN219009, , , 
nonprogressive cerebellar atxia with mental retardation, , , , , , , ,G11.0,C3553661, , , 
autosomal recessive spinocerebellar ataxia 10, , , , , , , ,G11.2,C3150998, , , 
spinocerebellar ataxia type 1, , , , , , , ,G11.8,C0752120, ,C129982,https://en.wikipedia.org/wiki/Spinocerebellar_ataxia_type_1
spinocerebellar ataxia type 8, , , , , , , ,G11.2,C1837454,C537307, , 
spinocerebellar ataxia type 10, , , , , , , ,G11.2,C1963674,C566874, , 
spinocerebellar ataxia type 11, , , , , , , ,G11.8,C1858351, , , 
spinocerebellar ataxia type 12, , , , , , , ,G11.2,C1858501, ,C154316, 
spinocerebellar ataxia type 14, , , , , , , ,G11.2,C1854369,C537196, , 
spinocerebellar ataxia type 15/16, , , , , , , ,G11.2,"C1847725,C2676005", , , 
spinocerebellar ataxia type 17, , , , , , , ,G11.8,C1846707,C564616,C179861, 
spinocerebellar ataxia type 23, , , , , , , ,G11.2,C1853250,C537201, , 
spinocerebellar ataxia type 27, , , , , , , ,G11.8,C1836383,C537204, , 
spinocerebellar ataxia type 28,ptosis, , , , , , ,G11.1,C1853249,C537205, , 
episodic ataxia type 5, , , , , , , ,G11.8,C1866039,C566601, , 
episodic ataxia type 6, , , , , , , ,G11.8,C2675211,C567207, , 
chronic atrial and intestinal dysrhythmia, , , , , , , ,K59.8,C4015474, , , 
acromelic frontonasal dysostosis, , , , , , , ,Q75.8,"C0796182,C1863616","C535657,C566345", , 
hypoparathyroidism-retardation-dysmorphism syndrome, , , , , , , ,Q87.1,C1855840,C537157,C133727,https://en.wikipedia.org/wiki/Sanjad-Sakati_syndrome
mitochondrial complex III deficiency nuclear type 2, , , , , , , , ,C3554605, , , 
acrofacial dysostosis Cincinnati type, , , , , , , , ,C4225317, , , 
Stormorken syndrome, , , , , , ,759.89,D69.8,C1861451,C566108, , 
mandibulofacial dysostosis with alopecia, , , , , , , ,Q75.4,C4225349, , , 
autosomal recessive spinocerebellar ataxia 16, , , , , , , ,G11.1,C4014261, , , 
autosomal recessive spinocerebellar ataxia 18, , , , , , , ,G11.1,C4015505, , , 
autosomal recessive spinocerebellar ataxia 15, , , , , , , ,G11.1,C3810326, , , 
autosomal recessive spinocerebellar ataxia 14, , , , , , , ,G11.1,C3809327, , , 
autosomal recessive spinocerebellar ataxia 7, , , , , , , ,G11.1,C1836474,C563753, , 
autosomal recessive spinocerebellar ataxia 12, , , , , , , ,G11.1,C3280452, , , 
autosomal recessive spinocerebellar ataxia 2, , , , , , , ,G11.0,C1859298,C565865, , 
autosomal recessive spinocerebellar ataxia 13, , , , , , , ,G11.1,C3553816, , , 
autosomal recessive spinocerebellar ataxia 11, , , , , , , ,G11.1,C3280226, , , 
autosomal recessive spinocerebellar ataxia 17, , , , , , , ,G11.1,C4015301, , , 
autosomal recessive spinocerebellar ataxia 19, , , , , , , ,G11.1,C4225383, , , 
autosomal recessive spinocerebellar ataxia 20, , , , , , , ,Q87.8,C4225355, , , 
Charcot-Marie-Tooth disease type 6, , , , , , , , ,C0393807, , , 
Parkinsonian-pyramidal syndrome, , , , , , , ,G20,C1850100,C538104, , 
Cole-Carpenter syndrome,ptosis, , , , , , ,Q78.0,C1862178,C535963,C130985,https://en.wikipedia.org/wiki/Cole%E2%80%93Carpenter_syndrome
autosomal recessive juvenile Parkinson disease 2, , , , , , , , ,C1868675, , , 
autosomal recessive early-onset Parkinson disease 6, , , , , , , , ,"C1853833,C1970035",C565276,C184990, 
orofaciodigital syndrome V, , , , , , , ,Q87.0,C1868118,C557819, , 
chromosome 15q24 deletion syndrome, , , , , , , ,Q93.5,"C3150674,C3150675,C3697269",C579849, , 
chromosome 2q32-q33 deletion syndrome, , , , , , , ,Q93.5,C2676739,C567350, , 
granular corneal dystrophy type II, , , , , , ,371.56,H18.5,C1275685,C535474, , 
salt and pepper syndrome, , , , , , , ,E77.8, , , , 
Neu-Laxova syndrome 2,ptosis, , , , , , , ,C4015019, , , 
Neu-Laxova syndrome 1,ptosis, , , , , , , , , , , 
hypophosphatemic nephrolithiasis/osteoporosis 1,hyperphosphatemia, , , , , , , ,C2676786,C567363, , 
hypophosphatemic nephrolithiasis/osteoporosis 2,hyperphosphatemia, , , , , , , ,C2676782,C567362, , 
nonsyndromic congenital nail disorder 3, , , , , , ,703.8, ,"C0263532,C0544855,C2931467,C3276977",C537289, , 
nonsyndromic congenital nail disorder 8, , , , , , , , ,C1843761,C564384, , 
nonsyndromic congenital nail disorder 10, , , , , , , ,Q84.6,C3279974, , , 
tubular aggregate myopathy, , , , , , , ,G71.2, , , , 
reducing body myopathy, , , , , , , , ,C2678027,C567469, , 
myofibrillar myopathy 2, , , , , , , ,G71.0,C1837317,C563848, , 
myofibrillar myopathy 5, , , , , , , ,G71.8,C1836050,C537932, , 
myofibrillar myopathy 6, , , , , , , ,G71.8,C2751831,C567843, , 
myofibrillar myopathy 7, , , , , , , , ,"C4310711,CL602157", , , 
"myopathy, lactic acidosis, and sideroblastic anemia",sideroblastic anaemia P, , , , , , , ,C1838103,C536101, , 
Compton-North congenital myopathy, , , , , , , ,G71.2,C2675527,C567261, , 
episodic ataxia type 1, , , , , , , ,G11.8,"C0242287,C1719788,C1834559,C2674766", , , 
autosomal recessive early-onset Parkinson disease 7, , , , , , , , ,C1853445,C565238, , 
familial erythrocytosis 2, , , , , , , ,D75.1,C1837915,C563918, , 
oculoauricular syndrome, , , , , , , ,Q87.8,C2677500,C567416, ,https://en.wikipedia.org/wiki/Oculoauricular_syndrome
MEDNIK syndrome, , , , , , , , ,C1836330,C563739, ,https://en.wikipedia.org/wiki/MEDNIK_syndrome
Hypotrichosis with juvenile macular dystrophy, , , , , , , ,Q84.0,C1832162,C537698, ,https://en.wikipedia.org/wiki/Hypotrichosis_with_juvenile_macular_dystrophy
Perry syndrome, , , , , , ,348.89, ,C1868594,C566822, , 
spinocerebellar ataxia type 2, , , , , , , ,G11.2,"C0752121,C3149907", ,C148315, 
spinocerebellar ataxia type 7, , , , , , , ,G11.8,C0752125, ,C126562, 
autosomal dominant Parkinson disease 8, , , , , , , , ,C1846862, , , 
spinocerebellar ataxia type 31, , , , , , , ,G11.8,C1861736,C566146,C176901, 
Diaphanospondylodysostosis, , , , , , , ,Q78.8,C1842691,C564305, , 
Schimke immuno-osseous dysplasia, , , , , , , ,Q77.7,C0877024,C536629,C135087,https://en.wikipedia.org/wiki/Schimke_syndrome
microcephaly and chorioretinopathy 1, , , , , , , , , , ,C129306, 
microcephaly and chorioretinopathy 2, , , , , , , , ,C4015388, , , 
microcephaly and chorioretinopathy 3, , , , , , , , ,C4225362, , , 
Autosomal recessive primary microcephaly, , , , , , , , ,C3553414, , , 
Absence of fingerprints-congenital milia syndrome, , , , , , , ,Q82.8,C0406707,C537659, , 
Carney-Stratakis syndrome, , ,Carney's triad, , , , ,D44.8,C1847319,C564650,C94831, 
Hypopigmentation-punctate palmoplantar keratoderma syndrome, , , , , , ,757.39,Q82.8,C3809781, , , 
Fowler syndrome, , , , , , , , ,C3203738,C565593, ,https://en.wikipedia.org/wiki/Fowler%27s_syndrome
autosomal recessive limb-girdle muscular dystrophy type 2I, , , , , , , ,G71.0,C1846672,C564612,C126739, 
sclerotylosis, , , , , , , , , ,C537526, , 
Gingival fibromatosis-progressive deafness syndrome, , , , , , , ,H90.3,C1851112,C535886, ,https://en.wikipedia.org/wiki/Jones_syndrome
mandibulofacial dysostosis-microcephaly syndrome, , , , , , , ,Q87.0,C1864652,C537405, , 
cataract-intellectual disability-hypogonadism syndrome, , , , , , , ,Q87.8,C0796037,C536028, , 
Goldblatt syndrome, , , , , , , ,Q78.8,"C0018036,C2745953", , , 
"Metaphyseal dysplasia, Pyle type", , , , , , , , ,C0265294,C536252, , 
mesomelic dwarfism-cleft palate-camptodactyly syndrome, , , , , , , ,Q78.8,"C1855273,C2930871", , ,https://en.wikipedia.org/wiki/Reardon-Hall-Slaney_syndrome
Snyder-Robinson syndrome, , , , , , ,758.89,Q87.8,C0796160,C536678, ,https://en.wikipedia.org/wiki/Snyder%E2%80%93Robinson_syndrome
vertebral cleft, , , , , , , , , , , , 
spondyloepiphyseal dysplasia tarda, , , , , , ,756.9,Q77.7,C1866717,C566658, , 
Warsaw breakage syndrome, , , , , , ,759.89, ,C3150658, ,C164675,https://en.wikipedia.org/wiki/Warsaw_breakage_syndrome
mitochondrial complex I deficiency, , , , , , , ,G71.3,"C1838979,C2936907",C537475,C98994, 
mitochondrial complex II deficiency, , , , , , ,277.6,G71.3,C1855008,C565375, ,https://en.wikipedia.org/wiki/Mitochondrial_complex_II_deficiency
Beta-ureidopropionase deficiency, , , , , , ,277.6,E79.8,C1291512,C563210, , 
3-methylglutaconic aciduria type 5, , , , , , , ,E71.1,C1857776,C565706,C173146, 
autosomal recessive limb-girdle muscular dystrophy type 2D, , , , , , , ,G71.0,"C1842550,C2936332", ,C142081, 
distal muscular dystrophy 4, , , , , , , , , , , , 
Wiedemann-Steiner syndrome,"failure to thrive,hypertrichosis", , , , , , ,Q87.1,"C1854630,C2931294", , ,https://en.wikipedia.org/wiki/Wiedemann%E2%80%93Steiner_syndrome
caspase-8 deficiency, , , , , , , ,D47.9,C1846545, , ,https://en.wikipedia.org/wiki/Caspase-8_deficiency
Neutrophil-specific granule deficiency, , , , , , , ,D71,C0398593,C562873, ,https://en.wikipedia.org/wiki/Neutrophil-specific_granule_deficiency
DOCK8 deficiency, , , , , , , , , , , ,https://en.wikipedia.org/wiki/DOCK8_deficiency
Warfarin resistance, , , , , , , , ,C0750384,C563039, ,https://en.wikipedia.org/wiki/Warfarin_resistance
Alpha-aminoadipic and alpha-ketoadipic aciduria, , , , , , , ,E72.3,C1859817, , ,https://en.wikipedia.org/wiki/Alpha-aminoadipic_and_alpha-ketoadipic_aciduria
PGM3 deficiency, , , , , , , ,E77.8,C4014371, , ,https://en.wikipedia.org/wiki/PGM3_deficiency
MECP2 duplication syndrome, , , , , , , , ,C1846058,C537723,C126747,https://en.wikipedia.org/wiki/MECP2_duplication_syndrome
Xia-Gibbs Syndrome, , , , , , , ,Q87.8,C4014419, , ,https://en.wikipedia.org/wiki/Xia%E2%80%93Gibbs_syndrome
Isolated congenital asplenia, , , , , , , ,Q89.0,"C0685889,C1849084",C563028, ,https://en.wikipedia.org/wiki/Isolated_congenital_asplenia
Congenital bilateral perisylvian syndrome, , , , , , , ,Q04.3,C1845668, , ,https://en.wikipedia.org/wiki/Congenital_bilateral_perisylvian_syndrome
ataxia-pancytopenia syndrome, , , , , , , ,D61.0,C1327919,C563233, ,https://en.wikipedia.org/wiki/Ataxia-pancytopenia_syndrome
BENTA disease, , , , , , , , ,CN231446, , ,https://en.wikipedia.org/wiki/BENTA_disease
Spondylo-ocular syndrome, , , , , , , ,Q87.5,"C1853925,CL510501",C565285, ,https://en.wikipedia.org/wiki/Spondylo-ocular_syndrome
familial congenital mirror movements, , , , , , , , ,C1834870, , , 
encephalopathy due to hydroxykynureninuria, , , , , , ,270.2,E70.8,C0268474,C536081, , 
Jokela type spinal muscular atrophy, , , , , , , ,G12.1,C3554398, , ,https://en.wikipedia.org/wiki/Jokela_type_spinal_muscular_atrophy
poikiloderma with neutropenia,neutropenia, , , , , , ,D82.8,C1858723,C565820,C177535, 
lethal congenital contracture syndrome 2, , , , , , , , , ,C564369, , 
DMD-related dilated cardiomyopathy, , , , , , ,425.4,I42.0,C3668940,C580047, , 
Ritscher-Schinzel syndrome 2, , , , , , , , ,C4225419, , , 
von Willebrand's disease 1, , , , , , , , ,C1264039,D056725,C131685, 
von Willebrand's disease 2, , , , , , , , ,C1264040,D056728, , 
Noonan syndrome 3, , , , , , , ,Q87.1,C1860991,C537847, , 
Noonan syndrome 4, , , , , , , ,Q87.1,C1853120,C548082, , 
Noonan syndrome 5, , , , , , , ,Q87.1,C1969057,C548083, , 
Noonan syndrome 6, , , , , , , ,Q87.1,C2750732,C548084, , 
Noonan syndrome 7, , , , , , , ,Q87.1,C3150970, , , 
Noonan syndrome 8, , , , , , , ,Q87.1,C3809233, , , 
Noonan syndrome 9, , , , , , , ,Q87.1,C4225282, , , 
Noonan syndrome 10, , , , , , , ,Q87.1,C4225280, , , 
XFE progeroid syndrome, , , , , , , , ,C1970416,C567043,C173111, 
mitochondrial complex III deficiency nuclear type 1, , , , , , , ,E88.8, , , , 
mitochondrial complex III deficiency nuclear type 3, , , , , , , , ,C3554606, , , 
mitochondrial complex III deficiency nuclear type 4, , , , , , , , ,C3554607, , , 
mitochondrial complex III deficiency nuclear type 5, , , , , , , , ,C3554608, , , 
mitochondrial complex III deficiency nuclear type 6, , , , , , , , ,C3809553, , , 
mitochondrial complex III deficiency nuclear type 7, , , , , , , , ,C4014408, , , 
mitochondrial complex III deficiency nuclear type 8, , , , , , , , ,C4014440, , , 
