diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
Q50349681, , , , , , , ,Q61.9,C1864148,C536131, , 
Q50349682, , , , , , , ,Q61.9,C1846357,C536132, , 
Q50349683, , , , , , , ,Q61.9,"C1970161,C1970162", , , 
Q50349684, , , , , , , ,Q61.9,C1969052,C566915, , 
Q50349685, , , , , , , ,Q61.9,C2676790,C567365, , 
Q50349688, , , , , , , ,Q61.9, , , , 
Q50349695, , , , , , , ,Q82.8,"C4479409,CL761504", , , 
Q50349697, , , , , , , ,Q82.8,C4225268, , , 
Q50349706, , , , , , , ,Q82.8,"C4479387,CL761484", , , 
Q50349711, , , , , , , , ,"C0002768,C0020075", ,"C125386,C156360", 
Q50349713, , , , , , , , , , , , 
Q50349715, , , , , , , ,G60.8,C3809882, ,C125388, 
Q50349716, , , , , , , , ,C2751092, , , 
Q50349719, , , , , , , , ,C4225308, , , 
Q50349720, , , , , , , , ,C3810194, , , 
Q50349721, , , , , , , , ,"C0751540,C2752089", , , 
Q50349722, , , , , , , , ,C3150972, , , 
Q50349723, , , , , , , , ,C3150896, , , 
Q50349724, , , , , , , ,G60.8,C3279885, , , 
Q50349741, , , , , , , , ,C1840451, ,C99007, 
Q50349816, , , , , , , , ,C1851286, , , 
Q50349821, , , , , , , , ,C4225236, ,C159655, 
Q50349826, , , , , , , ,Q87.2,C1864852,C537975, , 
Q50349829, , , , , , , , ,C1854989,C565373, , 
Q50349834, , , , , , , , ,C1854990,C565374, , 
Q50349837, , , , , , , , ,C1848201, ,C116933, 
Q50364510, , , , , , , , , , , , 
Q50824137, , , , , , , ,Q80.8,"C1838440,C1842797", , , 
Q50824966, , , , , , , ,E70.3, , , , 
Q51097746, , , , , , ,759.89,Q87.1,C3489726,C537677, , 
Q51728449, , , , , , , ,H18.5,C1852551,C565155, , 
Q52611903, , , , , , ,270.8,E72.8,C0268525,C535322, , 
Q52886674, , , , , , , , , , ,C36495, 
Q52956039, , , , , , , , ,C0392475, ,C4681, 
Q53160608, , , , , , , ,F 84,C4014545, , , 
Q53660450, , , , , , , ,D64.0,C4015172, , , 
Q53705008, , , , , , , , , , ,C36433, 
Q53705015, , , , , , , , ,C0265479, ,C36397, 
Q53705022, , , , , , , , , , ,C36529, 
Q53705025, , , , , , , , , , ,C37865, 
Q53923559, , , , , , , , ,C0403814,C535984,C129303, 
Q53951449,"distonia,tremolor", , , , ,prova genètica, , ,C2751067,C567730,C129866, 
Q54319305, , , , , , ,279.8, ,C0398782,C562876,C132196, 
Q54319441, , , , , , , ,Q87.8,C1838180,C536434,C126744, 
Q54319961, , , , , , , , ,C4085582, ,C129931, 
Q54366429, , , , , ,Q55442770, , ,C0241005, ,C148327, 
Q54366472, , , , , , , , ,C4284088, ,C147530, 
Q54366503, , , , , , , ,Q87.8,C1857512,C536959,C148371, 
Q54553148, , , , , , , , ,C3810400, ,C142802, 
Q54553171, , , , , , , , , , ,C142803, 
Q54553262, , , , , , , , , , ,C147070, 
Q54889350, , , , , , , ,E70.1,"C0268467,C2673535", ,C141442, 
Q54911667, , , , , , , ,Q82.4,C0406702,D053360,C84580, 
Q54944059, , , , , , , ,Q56.0,"C0266361,C2748895",D050090,C127167, 
Q54963515, , , , , , , , ,C3280153, , , 
Q54963646, , , , , , , , ,C4310678, , , 
Q54963647, , , , , , , , ,"C4310677,CL602185", , , 
Q54963650, , , , , , , , ,C4310675, , , 
Q54963651, , , , , , , , ,C4310674, , , 
Q54963652, , , , , , , , ,C4310673, , , 
Q54963653, , , , , , , , ,C4310672, , , 
Q54963654, , , , , , , , ,C4310671, , , 
Q54963655, , , , , , , , ,C4310670, , , 
Q54963657, , , , , , , , ,C4310668, , , 
Q55010115, , , , , , , , , , , , 
Q55010195, , , , , , , , ,C4310645, , , 
Q55010197, , , , , , , , ,C3151236, , , 
Q55010354, , , , , , , ,G60.0,C1837805, , , 
Q55332137, , , , , , , , ,"C1858391,C4012790", ,C132224, 
Q55345656, , , , , , , , ,"C1852267,C3276549", , , 
Q55345665, , , , , , , , ,C1834703, , , 
Q55345666, , , , , , , , ,C1834692, , , 
Q55345681, , , , , , , ,G12.1,"C1854058,C1866777", , , 
Q55345683, , , , , , , ,H35.5,"C1860406,C2674009,C3888099",C536352, , 
Q55345684, , , , , , , ,H35.5,C1860405,C536677, , 
Q55345685, , , , , , ,362.29,H35.2,C1860404, , , 
Q55345705, , , , , , , , , ,C535994, , 
Q55345715, , , , , , , ,G60.8,C1850395,C564948, , 
Q55345735, , , , , , , ,G12.2,C1845359,C564506, , 
Q55345743, , , , , , , ,G11.1,C0796205,C563134, , 
Q55345761, , , , , , , , ,C1832466,C535351, , 
Q55345767, , , , , , , , ,C1863924,C566381, , 
Q55345789, , , , , , , , ,C1843315,C564362, , 
Q55345794, , , , , , , , ,C2608087, , , 
Q55345797, , , , , , , ,G11.1,C1836916,C536343, , 
Q55345810, , , , , , , ,G11.2,"C1853116,C3683483", , , 
Q55345815, , , , , , , ,G12.2,C1970211,C567023, , 
Q55345816, , , , , , , ,E75.2,C1970180, , , 
Q55345821, , , , , , , ,G11.1,C2677589,C567436, , 
Q55345828, , , , , , , ,H47.2,C2751812, , , 
Q55345836, , , , , , , , ,C3150619, , , 
Q55345838, , , , , , , ,E75.2,C3150990, , , 
Q55345859, , , , , , , ,G12.2,C3553989, , , 
Q55345873, , , , , , , ,G12.1,C3809049, , , 
Q55345874, , , , , , , , , , , , 
Q55345878, , , , , , , ,G31.8,C3809665, , , 
Q55345880, , , , , , , , ,C3711384, , , 
Q55345884, , , , , , , ,G11.3,C4014676, , , 
Q55345885, , , , , , , ,G31.8,C4014700, , , 
Q55345886, , , , , , , , ,C4014738, , , 
Q55345887, , , , , , , , ,C4014742, , , 
Q55345889, , , , , , , , ,C4015160, , , 
Q55345891, , , , , , , , ,C4015436, , , 
Q55345893, , , , , , , , ,C4225388, , , 
Q55345894, , , , , , , , ,C4085249, , , 
Q55345896, , , , , , , ,G11.2,C4225158, , , 
Q55345900, , , , , , , ,G40.4,C4225256, , , 
Q55345904, , , , , , , ,H47.2,C4225227, , , 
Q55345905, , , , , , , , ,C4225215, , , 
Q55345906, , , , , , , ,G11.8,C4225205, ,C171269, 
Q55345907, , , , , , , , ,C4225203, , , 
Q55345908, , , , , , , ,E88.8,C4225178, , , 
Q55345909, , , , , , , , ,C4225161, , , 
Q55345910, , , , , , , , ,C4310791, , , 
Q55345911, , , , , , , , ,C4310781, , , 
Q55345912, , , , , , , ,G11.1,C4310780, , , 
Q55345914, , , , , , , , ,C4310763, , , 
Q55345915, , , , , , , , ,C4310757, , , 
Q55345917, , , , , , , , ,C4310743, , , 
Q55345920, , , , , , , , ,C4310699, , , 
Q55345921, , , , , , , , ,C4310662, , , 
Q55346032, , , , , , , ,Q87.8,C1845408, , , 
Q55346121, , , , , , , , ,C2931419,C537083, , 
Q55373614, , , , , , , , ,"C1838190,C1865869,C2677463",C566579, , 
Q55373618, , , , , , , , ,"C3150141,C3150142,C3151356", , , 
Q55373620, , , , , , , , ,C3151355, , , 
Q55395613, , , , , , , , ,C2751318,C567767,C153178, 
Q55603216, , , , , , , ,"D81.32,M30.8","C0031036,CL504909", , , 
Q55610804, , , , , , ,757.0,D46.7,C3279664, , , 
Q55629168, , , , , , , ,Q87.5,C1859252,C565862, , 
Q55762554, , , , , , , , ,CL495603, , , 
Q55762559, , , , , , , , , , , , 
Q55762939, , , , , , , , ,C4014997, , , 
Q55762941, , , , , , , , , , , , 
Q55762942, , , , , , , , , , , , 
Q55762943, , , , , , , , , ,C565785, , 
Q55780299, , , , , , , , ,C1863224,C566310, , 
Q55780305, , , , , , , ,Q82.8,"C1863093,C3151468", , , 
Q55780355, , , , , , , , ,C1838539, , , 
Q55780357, , , , , , , ,H31.2,C1862382,C566236, , 
Q55780373, , , , , , , ,M89.8,"C1300202,C1862177",C536169,C122660, 
Q55780407, , , , , , , ,E50.8,"C2676023,C2676024",C567296, , 
Q55780435, , , , , , , ,Q12.2,"C0795902,C1852750,C3805432", , , 
Q55780454, , , , , , ,759.89,Q87.0,C1852510,C536453, , 
Q55780470, , , , , , , ,Q87.8,"C2675730,C2931049", ,C175240, 
Q55780543, , , , , , , ,Q79.6,C0268347,C562626, , 
Q55780557, , , , , , ,757.39,Q81.2,C0432321,C535494, , 
Q55780563, , , , , , , ,Q77.3,C1851536, , , 
Q55780712, , , , , , , ,Q87.2,"C1851100,C1851101",C535689, , 
Q55780757, , , , , , , , ,"C1850992,C3805604", , , 
Q55780773, , , , , , , , ,C1969893,C566980, , 
Q55780775, , , , , , , ,Q75.8,C1876203, , , 
Q55780814, , , , , , , ,N07.6,"C1866075,C3888104","C536826,C562900", , 
Q55780997, , , , , , , ,E78.4,"C0342883,C3149462,C3149463", , , 
Q55781010, , , , , , ,276.9, ,C1840437, , , 
Q55781072, , , , , , , ,E05.8,C1840364,C564154, , 
Q55781158, , , , , , , ,H16.8,C1835698,C537022, , 
Q55781160, , , , , , , ,Q82.8,C1835672,C536152, , 
Q55781228, , , , , , , ,Q77.8,"C1834969,C3549874", , , 
Q55781317, , , , , , , ,Q87.1,C0432283,C536050, , 
Q55781319, , , , , , , , ,C2674705,C567171,C178416, 
Q55781325, , , , , , , ,Q87.0,"C1833691,C2931416,C3714941", , , 
Q55781371, , , , , , , ,H35.5,C1868310, , , 
Q55781403, , , , , , , ,Q87.2,C1867801,C538278, , 
Q55781405, , , , , , , , ,C1864389, , , 
Q55781450, , , , , , , ,Q14.1,"C1843517,C1867327", , , 
Q55781456, , , , , , , ,D31.1,C1867155,C535684, , 
Q55781458, , , , , , , , ,C1867146,C537183, , 
Q55781461, , , , , , , ,"Q10.4,Q38.4","C0158667,C1867059,C1867060", , , 
Q55781507, , , , , , , ,Q77.7,C3159322, , , 
Q55781516, , , , , , , ,D58.8,C1861453,C535827, , 
Q55781611, , , , , , ,520.8,Q75.4,C0457013,C536695, , 
Q55781615, , , , , , , , ,"C0694899,C1853800",C536853, , 
Q55781621, , , , , , , , ,"C0272051,C1863769", , , 
Q55781638, , , , , , , , ,"C0268293,CN074214", , , 
Q55781641, , , , , , , ,E88.8,C2752074,C536582, , 
Q55781684, , , , , , , , ,"C0694566,C1859527,C1859528,C1859529,C3266863", ,C176601, 
Q55781749, , , , , , , ,G11.8,C1859093,C565850, , 
Q55781762, , , , , , , ,Q87.8,"C1857587,C2931046",C535849, , 
Q55781784, , , , , , , ,E24.8,C1857451,C565662, , 
Q55781793, , , , , , , , ,C1857423, , , 
Q55781822, , , , , , , ,D55.2,C1291620, ,C131638, 
Q55781853, , , , , , , ,Q79.6,C1857034,C536200, , 
Q55781854, , , , , , , ,Q79.6,C2700425,C567527, , 
Q55781886, , , , , , , , ,C1856883, , , 
Q55781893, , , , , , ,286.9,D68.8,"C0272340,C1856719,C2673570,C2673571,C2673572",C537060,C98946, 
Q55781894, , , , , , , ,H35.5,C1856718,C565564, , 
Q55781905, , , , , , ,270.8,D55.1,C1856603,C565557, , 
Q55781940, , , , , , , ,E72.1,C1856057,C565510, , 
Q55781961, , , , , , , ,E21.0,"C1832615,C1832645",C563375,C131853, 
Q55781970, , , , , , , , ,"C1855860,C3278384", , , 
Q55781980, , , , , , , , ,C1855796,C565476, , 
Q55782034, , , , , , , ,"D82.8,E34.3",C1855548,C537871, , 
Q55782035, , , , , , , ,Q74.8,"C1855536,C3278404",C537874, , 
Q55782044, , , , , , , , ,C1855498,C535904,C126558, 
Q55782066, , , , , , ,759.89,Q87.8,C1855425,C536022, , 
Q55782081, , , , , , , ,Q77.8,C1855229,C535798, , 
Q55782093, , , , , , , , ,"C0268193,C2749559,C2749560,C2749561,C2749562", ,C101043, 
Q55782095, , , , , , , ,E72.1,C1855128, , , 
Q55782096, , , , , , , ,E71.1,"C1855100,C1855101",C565386, , 
Q55782103, , , , , , , , ,"C0796063,C2673414", , , 
Q55782114, , , , , , , , ,C1855033,C537476, , 
Q55782129, , , , , , , , ,"C0410214,C4310822", , , 
Q55782130, , , , , , ,259.8,G71.3,C1850718,C564972, , 
Q55782133, , , , , , , ,G71.8,"C1611706,C1850671",C564968, , 
Q55782168, , , , , , , , ,C1850303, , , 
Q55782194, , , , , , , ,Q87.5,C1850040,C535550, , 
Q55782206, , , , , , , ,E74.0,C0268149,C536176, , 
Q55782218, , , , , , , , ,C1849762,C564881, , 
Q55782230, , , , , , , , ,C1849699,C564871, , 
Q55782264, , , , , , , ,Q63.8,"C0266313,C2678367", , , 
Q55782295, , , , , , , ,Q87.8,C1849348,C535677, , 
Q55782307, , , , , , , ,E34.3,"C1849157,C1849158", , , 
Q55782328, , , , , , , , ,C0432243, , , 
Q55782334, , , , , , , ,E72.1,"C0268624,C2931746",C538141, , 
Q55782374, , , , , , , ,Q87.2,C1848651,C535612, , 
Q55782410, , , , , , , , ,"C1848221,C2746068,C3806579",C535532, , 
Q55782417, , , , , , , ,Q77.7,C1848097,C564714, , 
Q55782425, , , , , , , ,Q87.8,C1846242,C564570, , 
Q55782438, , , , , , , ,Q78.2,C1845919, , , 
Q55782445, , , , , , , ,Q87.8,C1845530,C537495, , 
Q55782448, , , , , , , , ,C2749137,C567595, , 
Q55782450, , , , , , , ,Q87.8,C1845343,C564505, , 
Q55782451, , , , , , , ,E22.2,C1845202,C564491, , 
Q55782453, , , , , , , ,Q87.1,C1845118, , , 
Q55782454, , , , , , , , ,C1845117,C536289, , 
Q55782460, , , , , , , ,D84.8,C1970879,C567070, , 
Q55782461, , , , , , , , ,C1845073,C564468, , 
Q55782462, , , , , , , , ,C1845070,C564467, , 
Q55782463, , , , , , , ,D84.8,C1970859,C567068, , 
Q55782466, , , , , , , ,E74.0,"C0684324,C1970848",C567067,C126738, 
Q55782468, , , , , , , ,E79.8,C1970827,C567064, , 
Q55782469, , , , , , , ,Q02,C1968556,C566878,C132293, 
Q55782485, , , , , , , , ,C3151781, , , 
Q55782486, , , , , , , , ,C3151784, , , 
Q55782487, , , , , , , ,D64.4,"C3151785,C3550856", , , 
Q55782492, , , , , , , ,Q87.8,C3275476, , , 
Q55782498, , , , , , , ,G20,C3806722, , , 
Q55782500, , , , , , , ,Q87.0,C3806742, , , 
Q55782502, , , , , , , , ,C3890168, , , 
Q55782505, , , , , , , , ,C4225422, , , 
Q55782507, , , , , , , , ,C0796218, , , 
Q55782508, , , , , , , ,Q87.8,C4085243, , , 
Q55782509, , , , , , , , ,C4225418, , , 
Q55782511, , , , , , , , ,C4225416, , , 
Q55782512, , , , , , , , ,C4310819, , , 
Q55782514, , , , , , , , ,"C4283894,CL588217", , , 
Q55782517, , , , , , , , ,C4310818, , , 
Q55782518, , , , , , , , ,C4310817, , , 
Q6488978, , , , , , , , , , , , 
Q85785041, , , , , , , , , , , , 
Q105045309, , , , , , , , , , ,C5150, 
teratoma, , , , , , , , ,C0039538,D013724,C3403, 
Q1346721, , , , , , , ,C71.9,C0700367, ,C4915, 
Q7002720, , , , , , , , ,C0206730,D018321,C7018, 
Q8043599, , , , , , , , , , , , 
Q15714148, , , , , , , , , ,C562842, , 
Q18557651, , , , , , , , ,C1266065,D057090,C5560, 
tumor cutani, , , , , , , , ,C0037286,D012878, , 
Q56292580, , , , , , , , , , , , 
Q104640155, , , , , , , , ,CL497922, ,C129431, 
Q104640278, , , , , , , , , , , , 
Q104658983, , , , , , , , ,C1333378, , , 
Q104903432, , , , , , , , , , , , 
Q105678458, , , , , , , , ,"C3267147,CL536415", ,C129499, 
Q85785041, , , , , , , , , , , , 
Q100699736, , , , , , , , , , , , 
Q6058570, , , , , , ,202.80,C83.3,C0334660, ,C4342, 
Q5160434, , , , , , , , ,C0339789, , , 
Q6819940, , , , , , , , , , , , 
Aquilia, , , , , , , , , , , , 
Q29956816, , , , , , , , , , , , 
síndrome de triple X, , ,XXX, , , , , , ,C535318,C129718, 
difàlia, , , , , , ,752.69,Q55.6,C0345322, , , 
Q1473749, , ,Q395266, , , , ,Q51.8,"C1698581,C2675014",C567186,"C120376,C124853", 
Q3936703, , , , , , ,752.2,Q51.1,C0266393, , , 
Q4779465, ,Q1889215, , , , , ,Q55.5,"C0555231,C1387005",C536649,C99009, 
Q4780588, , , , , , , , , , , , 
Q7162894, , , , , , , , , , , , 
Q7161794, , , , , , , , , , , , 
Q440153, , , , , , , , ,C0264558, , , 
Q1702335, , ,Síndrome d'alienació parental, , , ,759.89,D12.6,C0017097,D005736,C6728, 
Q56014444, , , , , , , ,D12.6, , , , 
Q63762876, , , , , , , , , , , , 
Q64212041, , , , , , , , , , , , 
Q7108912, , , , , , , , , , , , 
Q55782519, , , , , , , , ,C4310816, , , 
Q55782521, , , , , , , , ,C4310814, ,C183311, 
Q55782522, , , , , , , , ,C4310813, , , 
Q55782523, , , , , , , , ,C4310812, , , 
Q55782524, , , , , , , , ,C4310811, , , 
Q55782527, , , , , , , , ,CN240511, , , 
Q55782582, , , , , , , ,E71.1,C0796208,C563136, , 
Q55782588, , , , , , , ,Q70.0,C1839728, , , 
Q55782601, , , , , , , ,G20,C0796195,C537179,C184991, 
Q55782603,"Q1100988,Q27677677,Q4009452,Q757749,peu equinovar", , , , , , ,Q87.8,C1839463,C536942, , 
Q55782666, , , , , , , ,D69.4,C1839161,C564050,C134941, 
Q55782695, , , , , , , , ,"C1839115,C2931228", , , 
Q55782837, , , , , , , ,Q18.8,C1838348, , , 
Q55782879, , , , , , ,"289.89,366.44",H26.0,C1833213,C538137, , 
Q55782886, , , , , , , ,E66.8,C1833053,C563423, , 
Q55782923, , , , , , , , ,C1832812,C563390, , 
Q55783045, , , , , , , ,D12.6,"C1832587,C2677290,C2677291",C563365, , 
Q55783136, , , , , , , ,D69.4,C1832388,C563324,C162696, 
Q55783204, , , , , , , ,Q87.0,C1832167,C563293, , 
Q55783225, , , , , , , ,Q79.6,"C1866294,C2931780",C000600608,C168975, 
Q55783230, , , , , , , ,E34.8,C1866182,C536653, , 
Q55783259, , , , , , , , ,C1865644,C566559, , 
Q55783260, , , , , , , ,Q78.0,C1865639,C537291, , 
Q55783266, , , , , , , ,Q87.1,C1865361,C566544, , 
Q55783275, , , , , , , ,Q87.8,C1865267,C566529, , 
Q55783319, , , , , , , ,Q87.0,C1863878,C537429, , 
Q55783325, , , , , , , ,Q77.7,C1863732,C535784,C125419, 
Q55783342, , , , , , , ,G71.0,C1863599,C566343, , 
Q55783351, , , , , , , ,I49.0,C2751898, , , 
Q55783353, , , , , , ,757.39,Q81.2,C1275114,C563192, , 
Q55783361, , , , , , , ,E34.3,C1858656, , , 
Q55783367, , , , , , , , ,C1858535, , , 
Q55783378, , , , , , , ,G71.0,"C0221054,C2931290",C536690, , 
Q55783390, , , , , , ,755.63,Q77.7,C1858079, , , 
Q55783394, , , , , , , ,G40.3,C0917800, , , 
Q55783401, , , , , , , ,I15.1,C1854631,C565359, , 
Q55783410, , , , , , , ,G24.1,"C1854299,C2673535", ,C157158, 
Q55783418, , , , , , , , ,C1854146,C565316, , 
Q55783428, , , , , , , ,E72.5,C1853892,C565278, , 
Q55783430, , , , , , , ,E71.3,C2751532,C567784, , 
Q55783453, , , , , , , ,Q79.6,C1848029,C536193, , 
Q55783466, , , , , , , ,G51.4,C1847627, , , 
Q55783469, , , , , , , , ,C1838547, , , 
Q55783470, , , , , , , , ,"C1847582,C3807567", , , 
Q55783477, , , , , , , ,M06.8,C1847406,C564656,C175208, 
Q55783481, , , , , , , ,D18.0,C1847197,C564648, , 
Q55783488, , , , , , , ,Q02,C1846648,C538247, , 
Q55783491, , , , , , , , ,C1846582,C564603, , 
Q55783497, , , , , , ,737.43,H49.4,C1846496,C564593, , 
Q55783500, , , , , , , ,Q87.8,C1846331,C537704, , 
Q55783510, , , , , , , , ,C1843758,C564383, , 
Q55783523, , , , , , , ,Q82.8,C1843292, , , 
Q55783530, , , , , , , ,Q87.1,"C1843181,C3501846", , , 
Q55783534, , , , , , , , ,C1842982, , , 
Q55783535, , , , , , , ,D70,C1842930,C564320, , 
Q55783538, , , , , , ,759.89, ,C1842763,C564307, , 
Q55783543, , , , , , , ,H35.5,C0339512, , , 
Q55783546, , , , , , , , ,"C1842485,C1842486",C564286, , 
Q55783556, , , , , , , ,K86.1,C1842402,C564276, , 
Q55783561, , , , , , , ,G60.0,C1842357,C564269, , 
Q55783570, , , , , , ,747.69,Q27.3,"C1842180,C2675370",C564254, , 
Q55783572, , , , , , , ,Q77.7,C1842149,C564252, , 
Q55783582, , , , , , , , ,C1837974,C563923, , 
Q55783595, , , , , , , , ,C1837750,C563898, , 
Q55783600, , , , , , , ,E79.8,C1837530,C563876, , 
Q55783602, , , , , , , ,Q77.7,C1837481,C563869, , 
Q55783603, , , , , , , ,E34.3,C1837475,C563867, , 
Q55783605, , , , , , , ,G90.8,C1837371, , , 
Q55783613, , , , , , , ,D58.8,C1837206,C563840, , 
Q55783614, , , , , , , , ,C1837187,C563838, , 
Q55783623, , , , , , , ,Q77.8,C1837073, , , 
Q55783624, , , , , , , ,D84.8,C1837065,C563824, , 
Q55783625, , , , , , , ,Q87.8,"C1837026,C2931752", , , 
Q55783626, , , , , , , ,Q87.8,C2750433,C567672, , 
Q55783638, , , , , , , , ,C1836823,C563798, , 
Q55783639, , , , , , , , ,C1836780,C563796, , 
Q55783645, , , , , , , ,Q77.7,C1836683,C535766, , 
Q55783650, , , , , , , ,Q15.8,"C1836603,C3807873", , , 
Q55783660, , , , , , , , ,C1836460,C563750, , 
Q55783661, , , , , , , , ,C1836439,C563747, , 
Q55783671, , , , , , , ,Q81.0,C1836284,C563730, , 
Q55783673, , , , , , , ,"Q70.0,Q70.2",C1836206,C563721, , 
Q55783675, , , , , , , ,G40.3,C1836173,C563719, , 
Q55783690, , , , , , , ,E03.1,C1864761,C566454, , 
Q55783694, , , , , , , ,Q80.8,C1853354,C536316, , 
Q55783699, , , , , , , , ,C1853286,C565221, , 
Q55783701, , , , , , , ,D81.8,C1835931,C563691, , 
Q55783711, , , , , , , ,D84.8,C1864947,C566492, , 
Q55783719, , , , , , , ,E72.8,C1864910,C536832, , 
Q55783725, , , , , , , ,G40.8,C1864723,C566449, , 
Q55783727, , , , , , , , ,C1864668,C566437, , 
Q55783730, , , , , , , ,Q87.2,C1857829,C535852, , 
Q55783737, , , , , , , , ,C1853258,C565217, , 
Q55783739, , , , , , , ,E88.8,C1853205, , , 
Q55783744, , , , , , , ,Q77.7,C1864872,C535785, , 
Q55783756, , , , , , , ,Q56.0,"C2674504,C3149931",C567165, , 
Q55783760, , , , , , ,759.89,Q16.5,"C1853144,C2932664","C548011,C565195", , 
Q55783762, , , , , , , ,E75.5,C1853136, , , 
Q55783767, , , , , , , ,G71.3,C1835845,C563665, , 
Q55783769, , , , , , , ,D82.8,C1835829,C563663, , 
Q55783773, , , , , , , ,D68.4,"C1835813,C4049241",C563654, , 
Q55783782, , , , , , , ,E03.1,"C1970269,C1970270",C567034, , 
Q55783804, , , , , , , ,E71.3,C1970173,C567006, , 
Q55783805, , , , , , , , ,C1970027,C566988, , 
Q55783820, , , , , , , , ,C1969063, , , 
Q55783830, , , , , , , ,G71.8,C2673677,C567129, , 
Q55783834,hepatosplenomegàlia, , , , , , ,E75.2,C2673635,C567125, , 
Q55783837, , , , , , ,758.89,I99,C2673195,C567088, , 
Q55783838, , , , , , , , ,C2673187,C567086, , 
Q55783840, , , , , , , ,Q87.2,C2678486,C567516, , 
Q55783855, , , , , , , , ,C2677587, , , 
Q55783858, , , , , , , , ,C2677535,C567425, , 
Q55783863, , , , , , , ,Q81.0,C2677349,C567408, , 
Q55783879, , , , , , , ,D84.8,C2677092,C567379, , 
Q55783885, , , , , , , ,Q87.0,"C2676772,C3808166",C567359, , 
Q55783887, , , , , , , ,D84.1,C2676767,C567355, , 
Q55783890, , , , , , , , ,C2676759,C567353, , 
Q55783893, , , , , , , ,D68.8,C3278211,C567077, , 
Q55783896, , , , , , , ,Q79.6,C2676510,C567340, , 
Q55783898, , , , , , ,286.3, ,C0398626,C562865, , 
Q55783900, , , , , , , , ,C2676285,C567320, , 
Q55783901, , , , , , ,286.9,D68.8,C0272339,C562725,C99022, 
Q55783903, , , , , , , , ,C2676231,C567306, , 
Q55783923, , , , , , , , ,C2675184,C567195, , 
Q55783931, , , , , , , ,D81.8,C2748568,C557826, , 
Q55783932, , , , , , , ,D81.8,C2748557,C557827, , 
Q55783935, , , , , , , ,Q77.7,C2748544,C567558, , 
Q55783945, , , , , , , ,E74.0,C2752027,C567861, , 
Q55783946, , , , , , ,271.8,E74.0,"C2752022,C2931743",C538133, , 
Q55783947, , , , , , , ,Q87.8,C2752001, , , 
Q55783951, , , , , , , ,G31.8,C2751855,C567847, , 
Q55783952, , , , , , , ,E75.2,C2751843,C567845, , 
Q55783956, , , , , , , ,K72.0,"C2751567,C3278664", , , 
Q55783958, , , , , , , ,Q82.8,C2751321,C567770, , 
Q55783959, , , , , , , ,G71.3,C2751320,C567769, , 
Q55783964, , , , , , , , ,C2751292,C567751, , 
Q55783966, , , , , , , ,D68.5,"C2751090,C2751091",C567737, , 
Q55783974, , , , , , , , ,C2750798,C567715, , 
Q55783984, , , , , , ,277.89, ,C2750442,C548016, , 
Q55783989, , , , , , , ,Q77.8,C2750075,C567644, , 
Q55783991, , , , , , , ,D68.8,C2750067,C567640,C133884, 
Q55783992, , , , , , , ,Q77.7,C2750066,C567639, , 
Q55784000, , , , , , , , ,C3150649, , , 
Q55784002, , , , , , , , ,C3150657, , , 
Q55784006, , , , , , , ,Q87.0,C3150703, , , 
Q55784007, , , , , , , , ,C3150706, , , 
Q55784010, , , , , , , ,Q87.1,C3150803, , , 
Q55784011, , , , , , , ,Q82.8, , , , 
Q55784018, , , , , , , ,Q82.0,C3150875, , , 
Q55784025, , , , , , , ,Q04.3,C3150921, , , 
Q55784026, , , , , , , ,Q87.2,C3150923, , , 
Q55784027, , , , , , , , ,C3150924, , , 
Q55784028, , , , , , , ,Q87.0,C3150939, , , 
Q55784031, , , , , , , , ,C3150973, , , 
Q55784033, , , , , , , , ,C3151000, , , 
Q55784034, , , , , , , , ,C3151062, , , 
Q55784036, , , , , , , ,D84.1,C3151085,C565360, , 
